"","Metric","Mean TP1","SD TP1","Mean TP2","SD TP1","T","p","adjusted p","Cohens's d","Lower 95% CI","Upper 95% CI"
"MD_AnteriorcoronaradiataL","MD_AnteriorcoronaradiataL",0.895327111413043,0.0430167669517258,0.903834068953804,0.0455921706935386,-22.9573580164935,"1.2440956979824486144590835646922285247496805493100597895592976e-116","2.2841597014957756561468774247759e-113",0.190510011638985,0.174095099889628,0.206924923388343
"MD_SuperiorcoronaradiataR","MD_SuperiorcoronaradiataR",0.86123586888587,0.0335955409263341,0.871737863790761,0.0350320039013228,-29.6164337707082,"9.1805828982856046323632542861722016700114061750524102184743934e-193","1.6855550201252370105018934869417e-189",0.305270411709642,0.284598593062,0.325942230357285
"MD_SuperiorcoronaradiataL","MD_SuperiorcoronaradiataL",0.859608016644022,0.0357675772720641,0.869022830842391,0.0383998029930818,-26.5625903495953,"1.8374502350668272146941240391136838133359824240837063141786570e-155","3.3735586315826947661784117358141e-152",0.251649408615298,0.232785487446972,0.270513329783623
"MD_PosteriorcoronaradiataR","MD_PosteriorcoronaradiataR",0.978460476222826,0.055128026278793,0.9873233671875,0.0597132698584317,-22.3438256219189,"1.3864604423525303801422035918501269242327874979503135485703030e-110","2.5455413721592457779410857946361e-107",0.150927006865724,0.137610017652177,0.16424399607927
"MD_PosteriorcoronaradiataL","MD_PosteriorcoronaradiataL",0.959716404211956,0.0510064905939279,0.967461280570652,0.0555666540703107,-20.2125873808,"7.5864924749278038311498395899124161483942613770528429450553855e-91","1.3928800183967447833991105487084e-87",0.141934496890153,0.128099477413537,0.15576951636677
"MD_PosteriorthalamicradiationR","MD_PosteriorthalamicradiationR",0.982989904211957,0.0465964332664158,0.977387546535326,0.0486165392460236,11.791583228361,"4.3135488512591454862549941168724790129984431178401672468918678e-32","7.9196756909117911127641691985769e-29",-0.117345095465987,-0.13692092386628,-0.0977692670656931
"MD_PosteriorthalamicradiationL","MD_PosteriorthalamicradiationL",0.97694415013587,0.050273530261852,0.972673732336957,0.0520216635540102,9.99676800813806,"1.5745207661566327261222216265963224674536446246163057065050054e-23","2.8908201266635776851603989064320e-20",-0.0832664043505094,-0.0996232318777901,-0.0669095768232287
"MD_SagittalstratumR","MD_SagittalstratumR",0.961116134850543,0.0452973446013174,0.955204229279891,0.0479980882836695,10.8830015702965,"1.3891201777221509660695634955423672271866006243225916234184644e-27","2.5504246462978691737037185778150e-24",-0.126254912777061,-0.149087800235758,-0.103422025318363
"MD_SagittalstratumL","MD_SagittalstratumL",0.929385257472826,0.0444664322091212,0.92272556080163,0.0457946393780604,13.8197829424408,"1.9365288200534234416484774383661124973953126753201185856351207e-43","3.5554669136180854388666045768400e-40",-0.147390649715936,-0.16841158586522,-0.126369713566651
"MD_ExternalcapsuleR","MD_ExternalcapsuleR",0.863745092391304,0.0358339968818675,0.866456718070652,0.0403403411131089,-6.83508253517871,"8.1957829000622603895011247513044070919152341852551114849319572e-12","1.5047457404514310075124065043390e-8",0.0697397892705045,0.049713444197233,0.089766134343776
"MD_ExternalcapsuleL","MD_ExternalcapsuleL",0.839711197690217,0.0367356825089201,0.839800735394022,0.0413660615287611,-0.203582922969953,"0.83867943916256646975003263419111062404761907946276665268592416","1539.8154503024720384610599163747",0.00225323409181125,-0.0194439275824853,0.0239503957661078
"MD_CingulumcingulategyrusR","MD_CingulumcingulategyrusR",0.868191175611413,0.0307183138339873,0.876978733016304,0.0294455963874456,-20.8628458323285,"1.1652727272105062907872380859866964753114067138119510055205263e-96","2.1394407271584895498853691258718e-93",0.291732515358367,0.263742833734223,0.31972219698251
"MD_CingulumcingulategyrusL","MD_CingulumcingulategyrusL",0.866920840692935,0.030386448585187,0.872314333559783,0.0293182224527362,-13.5419320045222,"8.8432085810527837535528362714961562237075034436176658243100631e-42","1.6236130954812910971523007394476e-38",0.180480411745252,0.154141674638489,0.206819148852015
"MD_CingulumhippocampusR","MD_CingulumhippocampusR",0.869141641644022,0.0396821667093229,0.858802452105978,0.037776071596822,17.4683707605625,"2.4951875072862875975698125283659945539599867484789916748053980e-68","4.5811642633776240291381758020809e-65",-0.266571737991309,-0.297014251144433,-0.236129224838185
"MD_CingulumhippocampusL","MD_CingulumhippocampusL",0.86414444701087,0.0388015225789885,0.853673458559783,0.0364756116461847,18.2261159704061,"3.2027517064910761772661117071819160749093409318895690258855231e-74","5.8802521331176158614605810943832e-71",-0.277555384539255,-0.307978245409756,-0.247132523668754
"MD_Fornix_StriaterminalisR","MD_Fornix_StriaterminalisR",0.961729068274456,0.0479919385775212,0.962177236413043,0.0492167132823237,-0.709439459348946,"0.47805180812894528546230180111371618194084066545916130089392321","877.70311972474354410878610684440",0.0092155889776655,-0.0162500385531131,0.0346812165084441
"MD_Fornix_StriaterminalisL","MD_Fornix_StriaterminalisL",0.923953139605978,0.0395159522119227,0.919984558423913,0.0410783375399971,6.40444615073681,"1.5091620576571998096693762908934267979821369061911651697555396e-10","2.7708215378586188505529748700817e-7",-0.0983950386741757,-0.128586049696009,-0.0682040276523422
"MD_SuperiorlongitudinalfasciculusR","MD_SuperiorlongitudinalfasciculusR",0.8700442265625,0.0349343843202096,0.874081103600543,0.036646511364249,-13.088623434629,"3.8247675086919749528659590100801747088366879443228973931631252e-39","7.0222731459584660134619007425063e-36",0.112232270727838,0.0953696723545412,0.129094869101135
"MD_SuperiorlongitudinalfasciculusL","MD_SuperiorlongitudinalfasciculusL",0.850172296535326,0.0334894738710703,0.851991669497283,0.0353074678532329,-6.53732266197965,"6.2629837206774882940150502488982657799627710312752439147178645e-11","1.1498838111163868507811632256978e-7",0.0525247280397312,0.0367631161651174,0.068286339914345
"MD_SuperiorfrontooccipitalfasciculusR","MD_SuperiorfrontooccipitalfasciculusR",0.825905722146739,0.0395534373628044,0.833319765285326,0.0428725023958904,-13.871401350375,"9.4414024983028280702070802466310651231124498933036254832950858e-44","1.7334414986883992336900199332821e-40",0.178858862096393,0.153380390639858,0.204337333552928
"MD_SuperiorfrontooccipitalfasciculusL","MD_SuperiorfrontooccipitalfasciculusL",0.838702912024457,0.061904980513959,0.850445344769022,0.0685583660839007,-14.1369915730701,"2.2468630541482761920699517690187792295327519376620460819257109e-45","4.1252405674162350886404314479169e-42",0.178270763002216,0.153354441713757,0.203187084290675
"MD_UncinatefasciculusR","MD_UncinatefasciculusR",0.835187973845109,0.0339040708109491,0.830384691576087,0.0348639929220033,8.63373056914308,"5.9382779381485477378137468755561171765615389537173044868662667e-18","1.0902678294440733646626039263520e-14",-0.139638097798378,-0.17149838159645,-0.107777814000307
"MD_UncinatefasciculusL","MD_UncinatefasciculusL",0.824777703464674,0.0377348308813031,0.816876509171196,0.0372862757154573,12.5716182114004,"3.0246876373846351814081833744308589240056528266529983076022177e-36","5.5533265022381901930654246754567e-33",-0.210624778023539,-0.243831015515488,-0.177418540531589
"MD_TapetumR","MD_TapetumR",1.14585412669837,0.141163215013549,1.16090689334239,0.154975006492934,-13.7530143805463,"4.8850939964468700853229078541054482904839268674374668764998081e-43","8.9690325774764534766528588201344e-40",0.098980443605278,0.0848371675759006,0.113123719634655
"MD_TapetumL","MD_TapetumL",1.10283029755435,0.156100501369348,1.11952496942935,0.170561356259752,-13.3704543917977,"8.9989427918111502275150131711462880308233355365944385232244472e-41","1.6522058965765271817717564182221e-37",0.0999561829683989,0.0852641130449392,0.114648252891859
"MD_CINGL","MD_CINGL",0.934212710597826,0.0406105130698101,0.926860819293478,0.0400675892153626,15.2467720098963,"1.7297569069549267544351700239631417917330169664091164779983828e-52","3.1758336811692455211429721639970e-49",-0.182217340687725,-0.205839771948096,-0.158594909427354
"MD_CINGR","MD_CINGR",0.943199635869565,0.0390539897604569,0.939382396399457,0.0391587075499625,8.48881843828517,"2.0874855386121922543797448338079398955792795840646908946902937e-17","3.8326234488919849790412115148702e-14",-0.0976109472012359,-0.120206382379338,-0.075015512023134
"RD_ATRL","RD_ATRL",0.657607247282609,0.0305715130938942,0.660770296535326,0.0337057947788484,-11.3629571082807,"6.3942888662396553864046761501990721055753102153300136644464691e-30","1.1739914358416007289438985411766e-26",0.0963910624202832,0.0797228413138364,0.11305928352673
"RD_ATRR","RD_ATRR",0.655910610394022,0.0296565064289877,0.660316327105978,0.0324295674506096,-14.4522285452833,"2.4270406785312077478334544478223035660457171645675917983404371e-47","4.4560466857832974250222223662028e-44",0.140053890919193,0.12096340118499,0.159144380653395
"RD_CSTL","RD_CSTL",0.560418425271739,0.0238138549782423,0.561249527853261,0.0242295123208185,-3.42218762173112,"0.00062119431968492027690433281280117502810934985860569035316718122","1.1405127709415136283963550443023",0.034582092594477,0.0147661531824927,0.0543980320064612
"RD_CSTR","RD_CSTR",0.571243011548913,0.0244029641655915,0.574545617527174,0.0249273117786114,-12.7887658835291,"1.8945854795170604836673992150156190079260019950166540571504249e-37","3.4784589403933230480133449587695e-34",0.133811502739044,0.113208162573559,0.154414842904529
"RD_CGL","RD_CGL",0.63653792357337,0.0385558983931348,0.644029917459239,0.039786599347128,-24.0461096136,"9.1679298665897604340643454409816637233669400387024707667670632e-128","1.6832319235058800156942138229637e-124",0.190778612597727,0.175084439426245,0.206472785769209
"RD_CGR","RD_CGR",0.639346571671196,0.0359486366049341,0.649057084918478,0.0365484064466509,-28.184520615625,"9.0518659241524603496817100195012030620358582462269912796597101e-175","1.6619225836743917202015619595802e-171",0.267758404659059,0.248803669071869,0.286713140246249
"RD_FMAJ","RD_FMAJ",0.596606799592391,0.0374208745877927,0.598093963994565,0.0393324268094545,-5.07165179765359,"3.9437750059152268862521924200827251462553215908269895621443944e-7","0.00072407709108603565631590252832721",0.0384830326343675,0.0236025163970153,0.0533635488717197
"RD_FMIN","RD_FMIN",0.623298453804348,0.0460456242538143,0.636399472826087,0.0484070699644897,-38.9479599474053,"8.1480852165388634790498749448316147752645885188823905358529179e-332","1.4959884457565353347535570398709e-328",0.275163291462724,0.261053778143475,0.289272804781972
"RD_IFOFL","RD_IFOFL",0.656396956182065,0.036698021561956,0.659119570991848,0.0391089021917685,-10.1600768760998,"2.9884072362083588362776394568444409945880548616373489084994527e-24","5.4867156856785468234057460427655e-21",0.0708717648283082,0.0571800350250715,0.0845634946315449
"RD_IFOFR","RD_IFOFR",0.67076396875,0.0369817839650352,0.675245461956522,0.0395578551077581,-15.615121571708,"5.7435539550131163366305827711997876675841407230645610325265428e-55","1.0545165061404081594053749967918e-51",0.115554537352381,0.100999142598741,0.13010993210602
"RD_ILFL","RD_ILFL",0.660638922894022,0.0361167651150774,0.659758579483696,0.0374888349017589,3.16390866219175,"0.0015566563991396590313108059779776232444967796883606489293282932","2.8580211488204139814866397755673",-0.0238257033153014,-0.0385902739696817,-0.00906113266092109
"RD_ILFR","RD_ILFR",0.68914009986413,0.0343325634957715,0.687107169497283,0.0360537255952577,6.12733959410283,"8.9360613016036681367703208602543587851105330337672158937578361e-10","1.6406608549744334699110309099421e-6",-0.0575175252113356,-0.0759347648991503,-0.0391002855235209
"RD_SLFL","RD_SLFL",0.643791908627717,0.0348091189507954,0.648924817595109,0.03710412967853,-21.3998011843731,"1.3417895387798085913355382954611977635169242242862293290161449e-101","2.4635255931997285736920483104663e-98",0.140587265622081,0.127645037487855,0.153529493756306
"RD_SLFR","RD_SLFR",0.6573386328125,0.0355660538024751,0.664807348845109,0.0372212042244565,-28.3295242081638,"1.4964077651869506633216217710033767779987974979619490907993020e-176","2.7474046568832414178584975715633e-173",0.203894747804849,0.18963960310306,0.218149892506638
"RD_UFL","RD_UFL",0.651593875339674,0.0354842828962291,0.655312612092391,0.0375198666357699,-11.140939799287,"7.9278306250559833251977652686395680287136395021370510540433660e-29","1.4555497027602785385063097033220e-25",0.101271249251969,0.0834058627237195,0.119136635780218
"RD_UFR","RD_UFR",0.658518340353261,0.0336380427356934,0.661389393002717,0.0349289694820296,-7.7069667510382,"1.2884335081698033722114930195577445892931641552017372893765876e-14","2.3655639209997589913803011839078e-11",0.0835882751846771,0.0622894050227917,0.104887145346563
"RD_SLFTL","RD_SLFTL",0.636048258831522,0.0349388505352911,0.635373714673913,0.0365154659703303,2.2635877423597,"0.023599482455434680616827152714060208516509779906444735814362516","43.328649788178073612494652383037",-0.0187950354253159,-0.0350738048408184,-0.00251626600981339
"RD_SLTFR","RD_SLTFR",0.643754761548913,0.039846709452132,0.638319352581522,0.0406018086026345,13.7652276259104,"4.1258270562761264003755781531891865521316538254232961511745574e-43","7.5750184753229680710895614892532e-40",-0.135049633225486,-0.154370146174062,-0.115729120276909
"RD_Middlecerebellarpeduncle","RD_Middlecerebellarpeduncle",0.524248707880435,0.0261475866815345,0.512453941236413,0.0226114208465901,31.7650582726695,"1.9673651470092243873329345573337413146277705878412918446659564e-221","3.6120824099089359751432678472663e-218",-0.477545521588232,-0.508651937019897,-0.446439106156567
"RD_Pontine","RD_Pontine",0.709100686820652,0.0699242133157156,0.706659716711956,0.0690149988943953,2.83846983769575,"0.0045330403388718151166653315983024983097923019354844571412151914","8.3226620621686525541975488144872",-0.0351313191900799,-0.0594019766750616,-0.0108606617050983
"RD_GenuCC","RD_GenuCC",0.509253734714674,0.0705634309080325,0.52295247044837,0.0755527241203963,-33.3835989108439,"2.3718570203983920927102887357023116807967132616694563976707794e-244","4.3547294894514478822160901187477e-241",0.182842820639242,0.172016473717039,0.193669167561445
"RD_BodyCC","RD_BodyCC",0.574122296195652,0.0703314358557417,0.595082482336956,0.0737504070173927,-49.8529342748907,"3.3478616397996846272583120584499553997130350593391395156644995e-542","6.1466739706722209756462609393152e-539",0.287743190559458,0.276196431068763,0.299289950050153
"RD_SpleniumCC","RD_SpleniumCC",0.420817299932065,0.0395426174179071,0.4302735703125,0.0430266249593387,-26.4936926588806,"1.1458094054114954918983632175960019507334196956189278783634300e-154","2.1037060683355057231253948675071e-151",0.225514507885011,0.208617022940942,0.24241199282908
"RD_Fornix","RD_Fornix",1.63257032778533,0.34257349161183,1.72439008525815,0.354362636908731,-59.6936478555463,"2.2817383951742290346940509620632935055861135614619524834965785e-776","4.1892716935398845076982775663465e-773",0.260890777668309,0.252178433903179,0.26960312143344
"RD_CorticospinaltractR","RD_CorticospinaltractR",0.606339950067935,0.0735823349041896,0.604801751358696,0.0734746113219988,1.91288218876782,"0.055763136238719299211684149747541486737687431654397934394324096","102.38111813428863335265209893649",-0.0209197113509727,-0.0423610739171734,0.000521651215227969
"RD_CorticospinaltractL","RD_CorticospinaltractL",0.614451894701087,0.074179238427032,0.61191021263587,0.0761584794244002,3.01253943068906,"0.0025907177692142715958526662621122442317464910434523391653767293","4.7565578242774026499854952572350",-0.0337842755479451,-0.0557751836908132,-0.0117933674050771
"RD_MediallemniscusR","RD_MediallemniscusR",0.564254216032609,0.053984322014559,0.559752283288043,0.0527127458528212,5.57221174197641,"2.5152545025980549553965379539868848442626656200947264024529933e-8","4.6180072667700288981080436835215e-5",-0.0843576692342264,-0.114088403052887,-0.0546269354155663
"RD_MediallemniscusL","RD_MediallemniscusL",0.570707993206522,0.0552058227280833,0.566769913722826,0.056090546228396,4.71625801073941,"2.4022177312966341590111285598227315935136793871698287052935680e-6","0.0044104717546606203159444320358338",-0.0707561800609392,-0.100203590947498,-0.0413087691743805
"RD_InferiorcerebellarpeduncleR","RD_InferiorcerebellarpeduncleR",0.6225972578125,0.0438879269568128,0.61562648267663,0.0428123126273257,10.0462074296011,"9.5471226955768061352982518102100868492686900281521020939776482e-24","1.7528517269079016064407590323551e-20",-0.160748481533685,-0.192318128481596,-0.129178834585774
"RD_InferiorcerebellarpeduncleL","RD_InferiorcerebellarpeduncleL",0.638679878057065,0.0470372841509447,0.635250633831522,0.047816755764531,4.61449177800544,"3.9405837356291039543320325286827482361124332196780760064380735e-6","0.0072349117386150348601536117226586",-0.0722946370835113,-0.10304755525631,-0.0415417189107125
"RD_SuperiorcerebellarpeduncleR","RD_SuperiorcerebellarpeduncleR",0.599846657269022,0.0502071526202677,0.596603897758152,0.0505262379719801,6.50865449996746,"7.5826896265288274528055474786986405471933553732490961480387985e-11","1.3921818154306927203350985170900e-7",-0.064378849017819,-0.0837894475816253,-0.0449682504540128
"RD_SuperiorcerebellarpeduncleL","RD_SuperiorcerebellarpeduncleL",0.574405511888587,0.0463648885115113,0.569212965692935,0.0464558589574651,10.2948167844875,"7.4360999844685294604086287388758104351104698859980728558606158e-25","1.3652679571484220089310242364573e-21",-0.111882744831143,-0.133254331096515,-0.0905111585657709
"RD_CerebralpeduncleR","RD_CerebralpeduncleR",0.493387960597826,0.0342973214052012,0.495289552309783,0.0347956878839853,-3.7674185057793,"0.00016494435951784788966644387167928461761107448677919247952796597","0.30283784407476872542759094840332",0.0550367198875213,0.0263768175037306,0.0836966222713119
"RD_CerebralpeduncleL","RD_CerebralpeduncleL",0.479114679008152,0.0327765356806019,0.478285183084239,0.0326020685000288,1.80841113105317,"0.070542536799650530763935159082828110549765445826207810873186271","129.51609756415837448258495207609",-0.0253746162327839,-0.0528858212389498,0.00213658877338198
"RD_AnteriorlimbofinternalcapsuleR","RD_AnteriorlimbofinternalcapsuleR",0.530626417119565,0.0391657404260911,0.535950828125,0.0439162660278833,-13.0031848098295,"1.1735237851437701491332623236062066888611434868704954120879090e-38","2.1545896695239619938086696261403e-35",0.125413334188797,0.10643175218506,0.144394916192535
"RD_AnteriorlimbofinternalcapsuleL","RD_AnteriorlimbofinternalcapsuleL",0.534738330502717,0.039981814774916,0.538676451086956,0.0446084600185163,-10.3666752061844,"3.5154383952432030923565257889872171628548119253238686717498382e-25","6.4543448936665208775665813485797e-22",0.0908705334474546,0.0736512257257225,0.108089841169187
"RD_.PosteriorlimbofinternalcapsuleR","RD_.PosteriorlimbofinternalcapsuleR",0.471859116508152,0.0288870515077093,0.477327068953804,0.0300453171588408,-13.581334272428,"5.1676395370924398842912227495884854730112068150729884404497197e-42","9.4877861901017196275586849682452e-39",0.185341805464803,0.158360288406173,0.212323322523432
"RD_PosteriorlimbofinternalcapsuleL","RD_PosteriorlimbofinternalcapsuleL",0.457271499660326,0.0276859339553123,0.455950359714674,0.028495508944668,3.57211450337731,"0.00035411051276422324591839520291084281518908124105912790526656941","0.65014690143511387950617359254468",-0.0469977778090949,-0.072804273919752,-0.0211912816984378
"RD_RetrolenticularpartofinternalcapsuleR","RD_RetrolenticularpartofinternalcapsuleR",0.593775609714674,0.0389594683685297,0.598611925951087,0.0409020996720297,-11.4369597338596,"2.7329541509283240856624515300876351184425013608773865906778962e-30","5.0177038211044030212762610092388e-27",0.120718304996574,0.0999511770051067,0.141485432988041
"RD_RetrolenticularpartofinternalcapsuleL","RD_RetrolenticularpartofinternalcapsuleL",0.568513007472826,0.0365935086076955,0.570205246263587,0.0379900754858218,-4.11539362110998,"3.8651923275111768453764051204813636253002694861052727635856414e-5","0.070964931133105206881110798012041",0.0452972719482802,0.0237088581063589,0.0668856857902015
"RD_AnteriorcoronaradiataR","RD_AnteriorcoronaradiataR",0.651314006793478,0.0470629205912425,0.663115484035326,0.0499543463147097,-33.3695336330193,"3.7944692168510506415280022097187088998699527878080906932685406e-244","6.9666454821385289778454120570409e-241",0.240615291269115,0.226276677178322,0.254953905359909
"RD_AnteriorcoronaradiataL","RD_AnteriorcoronaradiataL",0.670605929008152,0.049076648680569,0.680338121263587,0.0520156759706099,-27.6899694058673,"9.2213023008113166658268247726186451047398497676260883154182201e-169","1.6930311024289577398458050282534e-165",0.190320808022749,0.176725195810161,0.203916420235336
"RD_SuperiorcoronaradiataR","RD_SuperiorcoronaradiataR",0.615987365149457,0.0353504643307325,0.626719233695652,0.0372109060851103,-32.4132305305036,"1.7869443037170348182755333941073302199336320745520206823335931e-230","3.2808297416244759263538793115808e-227",0.294307430015917,0.276126224636683,0.31248863539515
"RD_SuperiorcoronaradiataL","RD_SuperiorcoronaradiataL",0.611124977241848,0.0368689506839103,0.620684104959239,0.0398512852572319,-29.099539762005,"3.6383450886262142459751903218704697306192741395242089327182145e-186","6.6800015827177293556104494309536e-183",0.245867159739465,0.229055216243756,0.262679103235175
"RD_PosteriorcoronaradiataR","RD_PosteriorcoronaradiataR",0.716740362092391,0.0547378591832938,0.72643986548913,0.0595405451009223,-26.3179039782899,"1.1965229587702607219635049526230056282129848759514103632576063e-152","2.1968161523021986855249950930170e-149",0.16492941704466,0.15256089760208,0.177297936487239
"RD_PosteriorcoronaradiataL","RD_PosteriorcoronaradiataL",0.709578039402174,0.0508955673791394,0.718596928668478,0.0554863888655385,-24.8376099483409,"3.5196931548016458343536551764167565929589863583152912101900301e-136","6.4621566322158217518733109039022e-133",0.165043255797469,0.151928418907581,0.178158092687356
"RD_PosteriorthalamicradiationR","RD_PosteriorthalamicradiationR",0.642263836277174,0.0521128267911215,0.643443005434783,0.0544124842795531,-2.90593832246685,"0.0036615361512290146139259852573923173579825031404192251855444785","6.7225803736564708311681089325746",0.0220227987504995,0.00716425744674602,0.036881340054253
"RD_PosteriorthalamicradiationL","RD_PosteriorthalamicradiationL",0.63239613892663,0.0565810702235587,0.634851005774457,0.0597379838028087,-6.78402815782232,"1.1687053498177700137281664114665630858294460635708344414288195e-11","2.1457430222654257452049135314531e-8",0.041675362196227,0.0296272878272517,0.0537234365652023
"RD_SagittalstratumR","RD_SagittalstratumR",0.661912488790761,0.0479343823464358,0.660801524116848,0.0506015984060429,2.47390661754692,"0.013364462430282082146303264214781421410010019752437710564439864","24.537153021997902820612793098338",-0.0224221316981228,-0.0401920561475084,-0.00465220724873716
"RD_SagittalstratumL","RD_SagittalstratumL",0.627620986752717,0.0476012308120113,0.626847985394022,0.0496735272395954,1.92310908312878,"0.054466351862581841561989618938571606594978217846271316987076178","100.00022201970026110781294037125",-0.0158248375022492,-0.0319572728668227,0.000307597862324333
"RD_ExternalcapsuleR","RD_ExternalcapsuleR",0.657394984714674,0.0381130300738327,0.661896439538043,0.0423274420650325,-12.1627031515047,"4.9106405648851640775812347646154176561710157655714833770415095e-34","9.0159360771291612464391470278305e-31",0.109578161193934,0.0918635716873673,0.1272927507005
"RD_ExternalcapsuleL","RD_ExternalcapsuleL",0.628498396059783,0.0387112924108146,0.63243311548913,0.043110304313473,-9.83240749322912,"8.1643275779607438737384983859371509227381004698033851495289422e-23","1.4989705433135925752183883036582e-19",0.0943199169682153,0.0754728097005184,0.113167024235912
"RD_CingulumcingulategyrusR","RD_CingulumcingulategyrusR",0.5750842109375,0.0374280024822469,0.585122615149457,0.0375893693025347,-26.3058837390821,"1.6423868844123521881271106078716461974223302431223634702826741e-152","3.0154223197810786174013750760532e-149",0.267621281072998,0.24732365138046,0.287918910765535
"RD_CingulumcingulategyrusL","RD_CingulumcingulategyrusL",0.54306668580163,0.0394367601830633,0.550128741168478,0.0398389604343652,-19.3162138798443,"3.9239735191658336584408510312556000630502426119710407706270966e-83","7.2044153811884705968974024933841e-80",0.178130062797179,0.159909127989213,0.196350997605145
"RD_CingulumhippocampusR","RD_CingulumhippocampusR",0.636007506793478,0.0465822154487612,0.630790555027174,0.0445018530800532,9.28878671534522,"1.5605703108516383168403296146953314570171425085681837359991156e-20","2.8652070907236079497188451725795e-17",-0.114315031983639,-0.138519524084093,-0.0901105398831844
"RD_CingulumhippocampusL","RD_CingulumhippocampusL",0.636734870923913,0.0445650738176744,0.631487993546196,0.0427633472886961,9.42540080006627,"4.2846602588075023027382443346990021201721429483594488927471971e-21","7.8666362351705742278274165985048e-18",-0.119975815057852,-0.145018940031527,-0.0949326900841766
"RD_Fornix_StriaterminalisR","RD_Fornix_StriaterminalisR",0.684244233016304,0.052772985603321,0.691854649116848,0.0549864547237916,-13.451233053289,"3.0278078901299172637117074694506087422694085859421658250672004e-41","5.5590552862785280961746949139113e-38",0.140910327953878,0.120272532167534,0.161548123740222
"RD_Fornix_StriaterminalisL","RD_Fornix_StriaterminalisL",0.653024397078804,0.0450001845173203,0.656485444633152,0.0450294211981797,-6.28300648470445,"3.3208720445344800071895718924534835415382343893507472462818227e-10","6.0971210737653052932000539945433e-7",0.0768868430226041,0.0528618747595225,0.100911811285686
"RD_SuperiorlongitudinalfasciculusR","RD_SuperiorlongitudinalfasciculusR",0.612229615828804,0.0391803553609393,0.617861947350543,0.0409730558842557,-19.4627385269705,"2.2730816220806345869384856290192395420582214645580381227430756e-84","4.1733778581400451016190596148805e-81",0.139654757368604,0.125519735187771,0.153789779549438
"RD_SuperiorlongitudinalfasciculusL","RD_SuperiorlongitudinalfasciculusL",0.592537871263587,0.0380318274130034,0.595828715692935,0.0401817012358902,-12.4707465113739,"1.0781128708540150579421120828795236570834448820108263420891146e-35","1.9794152308879716463817177841666e-32",0.0832276990344303,0.0701218966225934,0.0963335014462672
"RD_SuperiorfrontooccipitalfasciculusR","RD_SuperiorfrontooccipitalfasciculusR",0.558588537024457,0.0418662402675065,0.565328164402174,0.0452867244351144,-12.640818264077,"1.2573854116339712334186367323619545493827792251968606555274047e-36","2.3085596157599711845566170406171e-33",0.153695534631756,0.129719729475291,0.177671339788221
"RD_SuperiorfrontooccipitalfasciculusL","RD_SuperiorfrontooccipitalfasciculusL",0.614949502717391,0.0649115074018604,0.625583944972826,0.072044850278167,-12.9426339204833,"2.5860867120540291737564017345542736496142873140766536443933550e-38","4.7480552033311975630167535846406e-35",0.153504360446012,0.130117125139292,0.176891595752731
"RD_UncinatefasciculusR","RD_UncinatefasciculusR",0.582255051290761,0.0423512622242539,0.580165032269022,0.0431546579962976,4.04340846317096,"5.2679728506005225068629901416379080085045376253894690067044078e-5","0.096719981537025593226004499000463",-0.048868044662841,-0.0725748962360652,-0.0251611930896169
"RD_UncinatefasciculusL","RD_UncinatefasciculusL",0.592574385529891,0.0442931299947564,0.589595893002717,0.0448760054590992,5.28316576393604,"1.2697040646310959854724053992440333271072378295301028053905424e-7","0.00023311766626626922293273363130115",-0.0667947572508219,-0.0916071936225152,-0.0419823208791287
"RD_TapetumR","RD_TapetumR",0.826076203464674,0.14721149737578,0.846094252717391,0.160767619321178,-20.3882590085543,"2.1257696302462622026683679056895451725546363552665919057778540e-92","3.9029130411321374040991234748468e-89",0.125838955740203,0.11369151162024,0.137986399860167
"RD_TapetumL","RD_TapetumL",0.741112566576087,0.151263733017447,0.76213566236413,0.16493779490693,-19.5416427178019,"4.8592886440067156338921923213695550326411595898715097239636734e-85","8.9216539503963299038260651020320e-82",0.129393797962643,0.116359127607661,0.142428468317624
"RD_CINGL","RD_CINGL",0.71531965625,0.0433439987349704,0.712347502717391,0.0433229197251374,6.84672162952372,"7.5561545917866454952117720767959775677465894858925952570317913e-12","1.3873099830520281129208813532998e-8",-0.0685879337377684,-0.0882492513158628,-0.048926616159674
"RD_CINGR","RD_CINGR",0.717009600883152,0.0409194325119112,0.717253868546196,0.0411800777212824,-0.611752797510804,"0.54070132413519278276612739113064774640272813910874421897445981","992.72763111221394915860989011550",0.0059501260178076,-0.0131172727557265,0.0250175247913417
"AD_ATRL","AD_ATRL",1.36197361345109,0.0315415550568998,1.36013138485054,0.0334539252180019,4.68726937030387,"2.7687443830044510951538457402833665018583372532452213141499529e-6","0.0050834146871961722107024607791578",-0.0564839541920397,-0.0801261988251111,-0.0328417095589682
"AD_ATRR","AD_ATRR",1.38207958152174,0.0330535825029109,1.38320738892663,0.0345526797709274,-2.6745838245568,"0.0074822068578150060122913039160276889512725192319043136868040536","13.737331790948351038566833989830",0.0333004864868763,0.00888574463790868,0.057715228335844
"AD_CSTL","AD_CSTL",1.40764631148098,0.0292263182200057,1.39941734646739,0.0283057985123042,20.9856161296625,"8.8765271859651775343066449850836522148719188686335538922994039e-98","1.6297303913432065952987000192622e-94",-0.285833810121696,-0.313074835696204,-0.258592784547187
