"","variable","value","p","Outcome"
"111","ANX",0.0217405314418677,0.2556336647077,"v_extra_AnteriorcoronaradiataL"
"112","ANX",-0.00151525927436827,0.802097645289111,"v_extra_SuperiorcoronaradiataR"
"113","ANX",0.0227804298397816,0.261504000636989,"v_extra_SuperiorcoronaradiataL"
"114","ANX",0.00807497150065307,0.169805405600174,"v_extra_PosteriorcoronaradiataR"
"115","ANX",0.0121861834115096,0.549775668505955,"v_extra_PosteriorcoronaradiataL"
"116","ANX",-0.0035759560524784,0.856285446710652,"v_extra_PosteriorthalamicradiationR"
"117","ANX",0.0271871103209673,0.124688547917925,"v_extra_PosteriorthalamicradiationL"
"118","ANX",-0.00159504794895604,0.872497862466972,"v_extra_SagittalstratumR"
"119","ANX",0.0176532820980391,0.267875762531487,"v_extra_SagittalstratumL"
"120","ANX",0.00870508754743716,0.30584654626003,"v_extra_ExternalcapsuleR"
"121","ANX",-0.0199643638730869,0.16459284056323,"v_extra_ExternalcapsuleL"
"122","ANX",-0.00256365628704884,0.647737853385611,"v_extra_CingulumcingulategyrusR"
"123","ANX",0.0167408050021632,0.328723258940617,"v_extra_CingulumcingulategyrusL"
"124","ANX",0.00477454174832528,0.390367598706174,"v_extra_CingulumhippocampusR"
"125","ANX",-0.00996898426701573,0.539147097558098,"v_extra_CingulumhippocampusL"
"126","ANX",-0.00278434451372306,0.629885051311472,"v_extra_Fornix_StriaterminalisR"
"127","ANX",-0.0128083346528612,0.529642628704685,"v_extra_Fornix_StriaterminalisL"
"128","ANX",-0.0102799753784409,0.339901734416725,"v_extra_SuperiorlongitudinalfasciculusR"
"129","ANX",0.00447104860353017,0.814610142346743,"v_extra_SuperiorlongitudinalfasciculusL"
"130","ANX",0.00419025807936523,0.759146004937165,"v_extra_SuperiorfrontooccipitalfasciculusR"
"131","ANX",0.0165793872113984,0.300143681198913,"v_extra_SuperiorfrontooccipitalfasciculusL"
"132","ANX",0.00138634542150405,0.835665784772607,"v_extra_UncinatefasciculusR"
"133","ANX",-0.0232924183523498,0.0880744111478949,"v_extra_UncinatefasciculusL"
"134","ANX",0.00151393318967272,0.812955848433418,"v_extra_TapetumR"
"135","ANX",-0.00920902905590205,0.641853768964463,"v_extra_TapetumL"
"136","ANX",0.00989285598172874,0.473212384045353,"v_extra_Mean"
