"","variable","value","p","Outcome"
"218","ANX",8.84599144118665e-05,0.892210427850078,"BRIA.BRIA.micro_Rd_CGR"
"219","ANX",-0.000232886010875932,0.721789680772504,"BRIA.BRIA.micro_Rd_FMAJ"
"220","ANX",0.000382402327052874,0.595177857148829,"BRIA.BRIA.micro_Rd_FMIN"
"221","ANX",0.000397443842658531,0.522848719754744,"BRIA.BRIA.micro_Rd_IFOFL"
"222","ANX",0.000344298542127314,0.575952130665546,"BRIA.BRIA.micro_Rd_IFOFR"
"223","ANX",-2.35693192668512e-05,0.969262909425546,"BRIA.BRIA.micro_Rd_ILFL"
"224","ANX",-0.000198509079285845,0.742277736131727,"BRIA.BRIA.micro_Rd_ILFR"
"225","ANX",0.000217223755294324,0.743329013306443,"BRIA.BRIA.micro_Rd_SLFL"
"226","ANX",0.000259022891207473,0.682286068812263,"BRIA.BRIA.micro_Rd_SLFR"
"227","ANX",0.00015920993042234,0.803232866119624,"BRIA.BRIA.micro_Rd_UFL"
"228","ANX",-0.000214431414129205,0.709171067759075,"BRIA.BRIA.micro_Rd_UFR"
"229","ANX",0.000143628900155472,0.847395088649721,"BRIA.BRIA.micro_Rd_SLFTL"
"230","ANX",-0.00051108382244422,0.491340283306211,"BRIA.BRIA.micro_Rd_SLTFR"
"231","ANX",-0.000424905728075225,0.512618206893618,"BRIA.BRIA.micro_Rd_Middlecerebellarpeduncle"
"232","ANX",-0.00159273089909591,0.180347867370973,"BRIA.BRIA.micro_Rd_Pontine"
"233","ANX",1.99277265955775e-06,0.99840404131344,"BRIA.BRIA.micro_Rd_GenuCC"
"234","ANX",0.000193065222338333,0.82867012698256,"BRIA.BRIA.micro_Rd_BodyCC"
"235","ANX",0.000160783964989292,0.860472745030583,"BRIA.BRIA.micro_Rd_SpleniumCC"
"236","ANX",-5.11645837287423e-05,0.941547202865624,"BRIA.BRIA.micro_Rd_Fornix"
"237","ANX",-0.00252343088666029,0.0380859986596915,"BRIA.BRIA.micro_Rd_CorticospinaltractR"
"238","ANX",-0.00099024600188306,0.390658410672069,"BRIA.BRIA.micro_Rd_CorticospinaltractL"
"239","ANX",-0.00219104363428218,0.0280914298118395,"BRIA.BRIA.micro_Rd_MediallemniscusR"
"240","ANX",-0.00184793412339119,0.0736640533082742,"BRIA.BRIA.micro_Rd_MediallemniscusL"
"241","ANX",0.000200936204312352,0.787118641074833,"BRIA.BRIA.micro_Rd_InferiorcerebellarpeduncleR"
"242","ANX",0.000634253056907815,0.413042780284341,"BRIA.BRIA.micro_Rd_InferiorcerebellarpeduncleL"
"243","ANX",-0.000617625818021529,0.385814799880512,"BRIA.BRIA.micro_Rd_SuperiorcerebellarpeduncleR"
"244","ANX",-0.000589416338684206,0.380609553103292,"BRIA.BRIA.micro_Rd_SuperiorcerebellarpeduncleL"
"245","ANX",7.23514203687864e-06,0.99159157106607,"BRIA.BRIA.micro_Rd_CerebralpeduncleR"
"246","ANX",-0.000908149325411294,0.194442057832429,"BRIA.BRIA.micro_Rd_CerebralpeduncleL"
"247","ANX",-9.49617497852459e-05,0.910614808773556,"BRIA.BRIA.micro_Rd_AnteriorlimbofinternalcapsuleR"
"248","ANX",0.000322619080862013,0.699708473808299,"BRIA.BRIA.micro_Rd_AnteriorlimbofinternalcapsuleL"
"249","ANX",0.000262730752702995,0.741605772002039,"BRIA.BRIA.micro_Rd_.PosteriorlimbofinternalcapsuleR"
"250","ANX",0.000129035277889334,0.865524696126027,"BRIA.BRIA.micro_Rd_PosteriorlimbofinternalcapsuleL"
"251","ANX",0.000589278950069969,0.451345612798816,"BRIA.BRIA.micro_Rd_RetrolenticularpartofinternalcapsuleR"
"252","ANX",0.000590708070998099,0.44338198893197,"BRIA.BRIA.micro_Rd_RetrolenticularpartofinternalcapsuleL"
"253","ANX",0.000530226603100794,0.5270265059858,"BRIA.BRIA.micro_Rd_AnteriorcoronaradiataR"
"254","ANX",0.000627414205720389,0.462238194900797,"BRIA.BRIA.micro_Rd_AnteriorcoronaradiataL"
"255","ANX",0.00101788552951447,0.23254223162002,"BRIA.BRIA.micro_Rd_SuperiorcoronaradiataR"
"256","ANX",0.00113200594951063,0.194528624662328,"BRIA.BRIA.micro_Rd_SuperiorcoronaradiataL"
"257","ANX",0.00081327111520184,0.387030552509724,"BRIA.BRIA.micro_Rd_PosteriorcoronaradiataR"
"258","ANX",0.000863840915793093,0.342747023245393,"BRIA.BRIA.micro_Rd_PosteriorcoronaradiataL"
"259","ANX",-4.24422648636928e-05,0.95710660627019,"BRIA.BRIA.micro_Rd_PosteriorthalamicradiationR"
"260","ANX",0.000291207979136436,0.72267162561048,"BRIA.BRIA.micro_Rd_PosteriorthalamicradiationL"
"261","ANX",0.00035056701354901,0.642738815381534,"BRIA.BRIA.micro_Rd_SagittalstratumR"
