"","Outcome","Std.Beta","Std.Err","p","p.adj","Model"
"1","v_intra_ATRL",0.112864966270407,0.034392128360484,0.00104385903543466,1,"BRIA"
"2","v_intra_ATRR",0.142820904199936,0.0338228380029605,2.48839709093105e-05,0.0456869705894941,"BRIA"
"3","v_intra_CSTL",0.0212050584580113,0.0347922057579936,0.54225524804033,1,"BRIA"
"4","v_intra_CSTR",0.049592851252261,0.0349766046237692,0.156330112955635,1,"BRIA"
"5","v_intra_CGL",0.0461039723037656,0.0348868298140053,0.186427773970569,1,"BRIA"
"6","v_intra_CGR",0.081187909669014,0.0349189441344029,0.02013786631517,1,"BRIA"
"7","v_intra_FMAJ",-0.11104439724625,0.0353300140959328,0.0016885856904018,1,"BRIA"
"8","v_intra_FMIN",0.00136025261653602,0.033468692198229,0.967583638651688,1,"BRIA"
"9","v_intra_IFOFL",0.00989430274229971,0.0347000419688824,0.77555846192432,1,"BRIA"
"10","v_intra_IFOFR",-0.0735270629473196,0.0347096545844011,0.0342301029573773,1,"DKI"
"11","v_intra_ILFL",0.000684738903909872,0.0355291964778537,0.984624973337536,1,"DKI"
"12","v_intra_ILFR",0.00146666893933006,0.0351355300010791,0.966706270876067,1,"DKI"
"13","v_intra_SLFL",-0.139498655650849,0.0349984908702779,6.88741141993971e-05,0.126452873670093,"DTI"
"14","v_intra_SLFR",-0.141708770174316,0.0349844210918108,5.24043921774147e-05,0.0962144640377333,"DTI"
"15","v_intra_UFL",0.0871114825461294,0.0338823442849008,0.0101893080890418,1,"DTI"
"16","v_intra_UFR",0.158077407047581,0.0339383810759291,3.33861501928652e-06,0.00612969717541005,"DTI"
"17","v_intra_SLFTL",0.0263299461141454,0.0348717337426084,0.450278738757437,1,"SMT"
"18","v_intra_SLTFR",-0.0298782388961622,0.034451999712882,0.385879944855835,1,"SMT"
"19","v_intra_Middlecerebellarpeduncle",0.293771020976767,0.0324024317441077,2.19431361299138e-19,4.02875979345217e-16,"SMT"
"20","v_intra_Pontine",0.379325908851109,0.0333344254824425,2.16381583764504e-29,3.97276587791629e-26,"SMT"
"21","v_intra_GenuCC",-0.0725137819509799,0.0340832046797044,0.0334575005999959,1,"SMTmc"
"22","v_intra_BodyCC",-0.198481666308145,0.0347148850737996,1.18996134616043e-08,2.18476903155055e-05,"SMTmc"
"23","v_intra_SpleniumCC",-0.240134189830782,0.0349002571522361,7.25504457041838e-12,1.33202618312881e-08,"SMTmc"
"24","v_intra_Fornix",-0.367335632179914,0.0295737975320956,1.45742258973586e-34,2.67582787475503e-31,"SMTmc"
"25","v_intra_CorticospinaltractR",0.458129717402416,0.0340159800541855,3.65266188554641e-40,6.7062872218632e-37,"WMTI"
"26","v_intra_CorticospinaltractL",0.39251825270793,0.0346361169890859,3.61048230873312e-29,6.62884551883401e-26,"WMTI"
"27","v_intra_MediallemniscusR",0.414513389585311,0.0322449175655805,7.76605231788919e-37,1.42584720556446e-33,"WMTI"
"28","v_intra_MediallemniscusL",0.328653076094744,0.0329426485198768,4.47645988077217e-23,8.2187803410977e-20,"BRIA"
"29","v_intra_InferiorcerebellarpeduncleR",0.169769101145264,0.0327533277829464,2.32802017169413e-07,0.000427424503523041,"BRIA"
"30","v_intra_InferiorcerebellarpeduncleL",0.211322800962825,0.0325808558685258,1.02973772654098e-10,1.89059846592923e-07,"BRIA"
"31","v_intra_SuperiorcerebellarpeduncleR",0.462538194930351,0.0341395204642704,1.30835302801702e-40,2.40213615943925e-37,"BRIA"
"32","v_intra_SuperiorcerebellarpeduncleL",0.44233196150147,0.0342645212682184,3.99605834199447e-37,7.33676311590184e-34,"BRIA"
"33","v_intra_CerebralpeduncleR",0.432473949983009,0.0323861215761467,1.56651071037093e-39,2.87611366424102e-36,"BRIA"
"34","v_intra_CerebralpeduncleL",0.296649211788439,0.0327887248397466,2.60015567010724e-19,4.77388581031689e-16,"BRIA"
"35","v_intra_AnteriorlimbofinternalcapsuleR",0.0410345747760295,0.0335088498596691,0.22082829530543,1,"BRIA"
"36","v_intra_AnteriorlimbofinternalcapsuleL",0.0501756037584953,0.0339742012791705,0.139816657940582,1,"BRIA"
"37","v_intra_.PosteriorlimbofinternalcapsuleR",0.0215186935629957,0.0342859267091116,0.530298705211979,1,"DKI"
"38","v_intra_PosteriorlimbofinternalcapsuleL",-0.0339077677680132,0.0346354984930801,0.327666109104971,1,"DKI"
"39","v_intra_RetrolenticularpartofinternalcapsuleR",-0.13169241302132,0.034775175816526,0.000155554431403456,0.285597936056744,"DKI"
"40","v_intra_RetrolenticularpartofinternalcapsuleL",-0.0218586429213191,0.0351769472381011,0.534390496217783,1,"DTI"
"41","v_intra_AnteriorcoronaradiataR",-0.00236942035652086,0.0341008674530257,0.944610164335169,1,"DTI"
"42","v_intra_AnteriorcoronaradiataL",-0.00511577638743296,0.0339743968284014,0.88031942111265,1,"DTI"
"43","v_intra_SuperiorcoronaradiataR",-0.324252623133705,0.0342292598882288,5.4153789400555e-21,9.94263573394189e-18,"DTI"
"44","v_intra_SuperiorcoronaradiataL",-0.346304648289042,0.0341216541449588,8.22596345158533e-24,1.51028688971107e-20,"SMT"
"45","v_intra_PosteriorcoronaradiataR",-0.306600723461502,0.034947082691346,2.88548618104682e-18,5.29775262840196e-15,"SMT"
"46","v_intra_PosteriorcoronaradiataL",-0.269762627758517,0.0353706284266839,3.22926695087637e-14,5.92893412180901e-11,"SMT"
"47","v_intra_PosteriorthalamicradiationR",-0.249250301238587,0.0349522681583594,1.24805168232684e-12,2.29142288875208e-09,"SMT"
"48","v_intra_PosteriorthalamicradiationL",-0.212726840082541,0.0353371435131055,1.96130203802592e-09,3.60095054181559e-06,"SMTmc"
"49","v_intra_SagittalstratumR",-0.184222051603012,0.0348563159104936,1.34769494906753e-07,0.000247436792648798,"SMTmc"
"50","v_intra_SagittalstratumL",-0.163746207813905,0.0345926493578494,2.3105209502226e-06,0.0042421164646087,"SMTmc"
"51","v_intra_ExternalcapsuleR",0.0744816611036713,0.0338632519749824,0.0279212651732986,1,"SMTmc"
"52","v_intra_ExternalcapsuleL",0.121318871218027,0.0343725820302573,0.000422696316893243,0.776070437815995,"WMTI"
"53","v_intra_CingulumcingulategyrusR",0.2528347459702,0.0338754244772119,1.10285780789877e-13,2.02484693530214e-10,"WMTI"
"54","v_intra_CingulumcingulategyrusL",0.283466803963814,0.033905189785228,9.50817531797131e-17,1.74570098837953e-13,"WMTI"
"55","v_intra_CingulumhippocampusR",0.0884992728409076,0.0321696340892336,0.0059774366000599,1,"BRIA"
"56","v_intra_CingulumhippocampusL",0.140358358939156,0.0314891436627453,8.60804977853088e-06,0.0158043793933827,"BRIA"
"57","v_intra_Fornix_StriaterminalisR",-0.075743617766228,0.0324262575524429,0.0195648037873563,1,"BRIA"
"58","v_intra_Fornix_StriaterminalisL",0.0548671133047149,0.0329048802686418,0.0955322902900869,1,"BRIA"
"59","v_intra_SuperiorlongitudinalfasciculusR",-0.0888482391916622,0.0356949616222827,0.0128617463480302,1,"BRIA"
"60","v_intra_SuperiorlongitudinalfasciculusL",-0.135180447454174,0.0356340314031814,0.000151484780193786,0.278126056435791,"BRIA"
"61","v_intra_SuperiorfrontooccipitalfasciculusR",-0.0549525150212592,0.0333860454480876,0.0998764502387471,1,"BRIA"
"62","v_intra_SuperiorfrontooccipitalfasciculusL",-0.0823920945634127,0.032768451409783,0.011977419485412,1,"BRIA"
"63","v_intra_UncinatefasciculusR",-0.0184662797581098,0.0338195424023874,0.585090917791873,1,"BRIA"
"64","v_intra_UncinatefasciculusL",-0.113285150536311,0.0333354493821305,0.000686992002500659,1,"DKI"
"65","v_intra_TapetumR",-0.375255307549257,0.0327821859600712,1.02987639844751e-29,1.89085306754962e-26,"DKI"
"66","v_intra_TapetumL",-0.270700161020981,0.0341778510415977,3.33054973704238e-15,6.11488931720981e-12,"DKI"
"67","v_intra_CINGL",0.112838141290299,0.0335427644337217,0.000778037350684813,1,"DTI"
"68","v_intra_CINGR",-0.00193322573828167,0.0341648143551581,0.954879403937979,1,"DTI"
"69","v_extra_ATRL",-0.247039179181562,0.0349771471193808,2.02749966183617e-12,3.7224893791312e-09,"DTI"
"70","v_extra_ATRR",-0.269443305955337,0.0333266015974783,9.00118379022778e-16,1.65261734388582e-12,"DTI"
"71","v_extra_CSTL",-0.0752668685741814,0.0343624000926793,0.028574676707928,1,"SMT"
"72","v_extra_CSTR",-0.0135388813393417,0.0343447910832271,0.693458461893965,1,"SMT"
"73","v_extra_CGL",-0.0891432368583278,0.0352969486772464,0.0116047684411973,1,"SMT"
"74","v_extra_CGR",-0.126346221841536,0.0347712511448958,0.000284241306859169,0.521867039393435,"SMT"
"75","v_extra_FMAJ",0.0144601351853046,0.0352987140222285,0.682092215466389,1,"SMTmc"
"76","v_extra_FMIN",-0.10370559259339,0.0338079011728602,0.00217829878678505,1,"SMTmc"
"77","v_extra_IFOFL",-0.120887920710931,0.0353579299240099,0.000637127561437283,1,"SMTmc"
"78","v_extra_IFOFR",0.0177748825719819,0.035149806907158,0.6131128054281,1,"SMTmc"
"79","v_extra_ILFL",-0.0777648346920917,0.0357241691807208,0.0295739111143535,1,"WMTI"
"80","v_extra_ILFR",-0.0262307381065691,0.03510214024535,0.454961062158915,1,"WMTI"
"81","v_extra_SLFL",0.14388550646027,0.0356105410512716,5.46959552594688e-05,0.100421773856385,"WMTI"
"82","v_extra_SLFR",0.186171957147517,0.0353811799260079,1.52841779167979e-07,0.00028061750655241,"BRIA"
"83","v_extra_UFL",-0.105751061544952,0.0342309879559577,0.0020247899380685,1,"BRIA"
"84","v_extra_UFR",-0.224827983414772,0.0337656315513103,3.2893211082467e-11,6.03919355474094e-08,"BRIA"
"85","v_extra_SLFTL",-0.0329789358512881,0.0349226786411445,0.34507278935419,1,"BRIA"
"86","v_extra_SLTFR",0.0652932867839335,0.033894190655562,0.0541525859034107,1,"BRIA"
"87","v_extra_Middlecerebellarpeduncle",-0.282341411101939,0.0312843712627666,3.1706621049968e-19,5.82133562477413e-16,"BRIA"
"88","v_extra_Pontine",-0.174045012729847,0.0317781255995952,4.69434122086466e-08,8.61881048150752e-05,"BRIA"
"89","v_extra_GenuCC",-0.00974280479194344,0.0347073848745055,0.778950511210935,1,"BRIA"
"90","v_extra_BodyCC",0.194722077780361,0.0358112341748546,5.84786168572681e-08,0.000107366740549944,"BRIA"
"91","v_extra_SpleniumCC",0.157385636840747,0.0348125423871781,6.39982220519348e-06,0.0117500735687352,"DKI"
"92","v_extra_Fornix",-0.579678439365804,0.0286308184214076,1.96237042873419e-85,3.60291210715597e-82,"DKI"
"93","v_extra_CorticospinaltractR",-0.482756256745342,0.0323228343927131,1.13043042518332e-48,2.07547026063657e-45,"DKI"
"94","v_extra_CorticospinaltractL",-0.462214449786752,0.032923948328038,2.20047970255385e-43,4.04008073388887e-40,"DTI"
"95","v_extra_MediallemniscusR",-0.23892122944172,0.0309719519424988,1.6564063327126e-14,3.04116202686033e-11,"DTI"
"96","v_extra_MediallemniscusL",-0.231559975640276,0.0312619071216367,1.67786728066774e-13,3.08056432730596e-10,"DTI"
"97","v_extra_InferiorcerebellarpeduncleR",-0.188883855811738,0.0312890387419201,1.7697876372398e-09,3.24933010197228e-06,"DTI"
"98","v_extra_InferiorcerebellarpeduncleL",-0.301491797001876,0.0304779437064513,1.01571286381435e-22,1.86484881796315e-19,"SMT"
"99","v_extra_SuperiorcerebellarpeduncleR",-0.552982346547999,0.0305269012711015,1.30824904786576e-69,2.40194525188154e-66,"SMT"
"100","v_extra_SuperiorcerebellarpeduncleL",-0.446500016818937,0.0310099407893737,1.79709145061078e-45,3.2994599033214e-42,"SMT"
"101","v_extra_CerebralpeduncleR",-0.497642734121854,0.03049032440235,2.16395444716369e-57,3.97302036499253e-54,"SMT"
"102","v_extra_CerebralpeduncleL",-0.471809715395649,0.0316524738936222,1.70757490693114e-48,3.13510752912557e-45,"SMTmc"
"103","v_extra_AnteriorlimbofinternalcapsuleR",-0.119181352601123,0.0337731398503819,0.000423726070365034,0.777961065190203,"SMTmc"
"104","v_extra_AnteriorlimbofinternalcapsuleL",-0.0616279142586419,0.0341018139667117,0.0708373774347911,1,"SMTmc"
"105","v_extra_.PosteriorlimbofinternalcapsuleR",0.0314392749419717,0.0331902023085458,0.343591538167614,1,"SMTmc"
"106","v_extra_PosteriorlimbofinternalcapsuleL",-0.0269741635120945,0.0342319492460861,0.43077069475468,1,"WMTI"
"107","v_extra_RetrolenticularpartofinternalcapsuleR",0.166869393120447,0.0338199989504738,8.50331743533533e-07,0.00156120908112757,"WMTI"
"108","v_extra_RetrolenticularpartofinternalcapsuleL",-0.0845873332267237,0.0346719923361408,0.0147607254660624,1,"WMTI"
"109","v_extra_AnteriorcoronaradiataR",-0.0616175180760724,0.034361439176308,0.0730412849549715,1,"BRIA"
"110","v_extra_AnteriorcoronaradiataL",-0.0516786983744359,0.0344888836764348,0.134132583804516,1,"BRIA"
"111","v_extra_SuperiorcoronaradiataR",0.387198714899684,0.0344503662541716,1.00118115872901e-28,1.83816860742647e-25,"BRIA"
"112","v_extra_SuperiorcoronaradiataL",0.380511204711093,0.0344850977447771,9.10701031122136e-28,1.67204709314024e-24,"BRIA"
"113","v_extra_PosteriorcoronaradiataR",0.279017394374176,0.035328402603057,3.97537915602701e-15,7.2987961304656e-12,"BRIA"
"114","v_extra_PosteriorcoronaradiataL",0.247947530264201,0.0358429327938364,5.61371625859577e-12,1.03067830507818e-08,"BRIA"
"115","v_extra_PosteriorthalamicradiationR",0.188430764859507,0.0347317362255033,6.25540010606143e-08,0.000114849145947288,"BRIA"
"116","v_extra_PosteriorthalamicradiationL",0.0844190999502544,0.0356178178216232,0.017845714310873,1,"BRIA"
"117","v_extra_SagittalstratumR",0.118994285158745,0.0346646963474857,0.000605815831705573,1,"BRIA"
"118","v_extra_SagittalstratumL",0.0210771030607954,0.0346641465926854,0.543209547660813,1,"DKI"
"119","v_extra_ExternalcapsuleR",-0.094465433735345,0.0339181329148101,0.00538541204974524,1,"DKI"
"120","v_extra_ExternalcapsuleL",-0.126443184011944,0.0344119915576408,0.000242674452010737,0.445550293891712,"DKI"
"121","v_extra_CingulumcingulategyrusR",-0.277873850294038,0.0336604987176621,2.2658644667875e-16,4.16012716102184e-13,"DTI"
"122","v_extra_CingulumcingulategyrusL",-0.304412895424403,0.0336683144039826,2.73841898892911e-19,5.02773726367385e-16,"DTI"
"123","v_extra_CingulumhippocampusR",-0.0799143367424954,0.0318522983140081,0.0121640822275369,1,"DTI"
"124","v_extra_CingulumhippocampusL",-0.154479377509212,0.0312138527102408,7.87742234860598e-07,0.00144629474320406,"DTI"
"125","v_extra_Fornix_StriaterminalisR",-0.0108283826529127,0.0319478345862335,0.734679537071963,1,"SMT"
"126","v_extra_Fornix_StriaterminalisL",-0.152310542667022,0.032232879874855,2.40555325811566e-06,0.00441659578190035,"SMT"
"127","v_extra_SuperiorlongitudinalfasciculusR",0.0957211715739164,0.0356405688566457,0.00727772569045407,1,"SMT"
"128","v_extra_SuperiorlongitudinalfasciculusL",0.123429472026086,0.0357839845990854,0.000569963263167169,1,"SMT"
"129","v_extra_SuperiorfrontooccipitalfasciculusR",0.0209617166910503,0.0325823778851883,0.520050319753371,1,"SMTmc"
"130","v_extra_SuperiorfrontooccipitalfasciculusL",0.0322350399041115,0.032205523668839,0.316949559081365,1,"SMTmc"
"131","v_extra_UncinatefasciculusR",0.00249740364265433,0.0335324261882419,0.940635691965097,1,"SMTmc"
"132","v_extra_UncinatefasciculusL",0.115565742051184,0.0330936101204283,0.000486329428654922,0.892900831010437,"SMTmc"
"133","v_extra_TapetumR",0.495322243312791,0.0334049989341611,5.0565378557071e-48,9.28380350307823e-45,"WMTI"
"134","v_extra_TapetumL",0.452957528391251,0.0333938643302354,1.06845539812461e-40,1.96168411095679e-37,"WMTI"
"135","v_extra_CINGL",-0.203962579939794,0.0329641962850419,6.96569336644766e-10,1.27890130207979e-06,"WMTI"
"136","v_extra_CINGR",-0.0893270449292351,0.0339559868065238,0.00856613005267377,1,"BRIA"
"137","v_csf_ATRL",0.307609913809075,0.0287330522109225,2.89919216015937e-26,5.32291680605261e-23,"BRIA"
"138","v_csf_ATRR",0.306543742851978,0.0275115617822339,2.85194371644818e-28,5.23616866339885e-25,"BRIA"
"139","v_csf_CSTL",0.176647000090398,0.0305177225983663,7.85934520762941e-09,1.44297578012076e-05,"BRIA"
"140","v_csf_CSTR",-0.117567690427539,0.0298168080825697,8.23470381664479e-05,0.151189162073598,"BRIA"
"141","v_csf_CGL",0.109061816060275,0.0312558100645685,0.000491353460498939,0.902124953476051,"BRIA"
"142","v_csf_CGR",0.131947695318578,0.030951347612979,2.07990560262998e-05,0.0381870668642864,"BRIA"
"143","v_csf_FMAJ",0.25152017734542,0.0315276291070363,2.11544726854674e-15,3.88396118505182e-12,"BRIA"
"144","v_csf_FMIN",0.29576822858777,0.0301296249005506,2.10459185728972e-22,3.86403064998392e-19,"BRIA"
"145","v_csf_IFOFL",0.299341486732641,0.0309670150034305,8.80634627672237e-22,1.61684517640623e-18,"DKI"
"146","v_csf_IFOFR",0.156263683868805,0.0310236873807862,5.0168497020467e-07,0.000921093605295773,"DKI"
"147","v_csf_ILFL",0.210996607579546,0.0314091990012437,2.20928357332477e-11,4.05624464062428e-08,"DKI"
"148","v_csf_ILFR",0.0677423704349814,0.0320039760965231,0.0343703679469285,1,"DTI"
"149","v_csf_SLFL",0.0164389587225601,0.0330605983873466,0.619059043425741,1,"DTI"
"150","v_csf_SLFR",-0.0943272275371476,0.0314574956174947,0.00273531776765624,1,"DTI"
"151","v_csf_UFL",0.070438349168199,0.0318777654229546,0.0272071239527712,1,"DTI"
"152","v_csf_UFR",0.264272310340234,0.0319169261483725,1.84723455118975e-16,3.39152263598439e-13,"SMT"
"153","v_csf_SLFTL",0.0329157521289021,0.0325361817564913,0.311781095637996,1,"SMT"
"154","v_csf_SLTFR",-0.0971078064282167,0.0325528011301036,0.0028770625194227,1,"SMT"
"155","v_csf_Middlecerebellarpeduncle",0.0807284464008198,0.0301600753103404,0.00747719227629464,1,"SMT"
"156","v_csf_Pontine",-0.245304217915512,0.0344869769846098,1.42055309448561e-12,2.60813548147559e-09,"SMTmc"
"157","v_csf_GenuCC",0.151043447647781,0.0313090079896739,1.47672785987073e-06,0.00271127235072266,"SMTmc"
"158","v_csf_BodyCC",0.0715543968684913,0.0327266461831393,0.0288630335820567,1,"SMTmc"
"159","v_csf_SpleniumCC",0.264356168289664,0.0320407666294349,2.3497709843439e-16,4.31417952725541e-13,"SMTmc"
"160","v_csf_Fornix",0.506239178076635,0.0287247812732411,3.63989755623803e-66,6.68285191325303e-63,"WMTI"
"161","v_csf_CorticospinaltractR",-0.0929127985570588,0.0345726572848757,0.00724022634673129,1,"WMTI"
"162","v_csf_CorticospinaltractL",-0.00306573112942849,0.0340176722988781,0.92819663175484,1,"WMTI"
"163","v_csf_MediallemniscusR",-0.151582760792421,0.0330831668209834,4.80036300859756e-06,0.00881346648378512,"BRIA"
"164","v_csf_MediallemniscusL",-0.0605308816984592,0.0327530965673344,0.0646888144694773,1,"BRIA"
"165","v_csf_InferiorcerebellarpeduncleR",0.0829839517443885,0.0310296597124709,0.0075290514322366,1,"BRIA"
"166","v_csf_InferiorcerebellarpeduncleL",0.214167018242158,0.0304927378032032,2.6766612462834e-12,4.91435004817633e-09,"BRIA"
"167","v_csf_SuperiorcerebellarpeduncleR",0.0626071020968678,0.0341068489016234,0.0665153402515842,1,"BRIA"
"168","v_csf_SuperiorcerebellarpeduncleL",-0.0215442371696578,0.0331792190750072,0.516176338782175,1,"BRIA"
"169","v_csf_CerebralpeduncleR",0.347828993199791,0.0286065199004084,3.18143624197396e-33,5.8411169402642e-30,"BRIA"
"170","v_csf_CerebralpeduncleL",0.526807690268207,0.0299836184136747,8.61749741771481e-66,1.58217252589244e-62,"BRIA"
"171","v_csf_AnteriorlimbofinternalcapsuleR",0.182075671501957,0.0323483329631447,1.98810529599085e-08,3.6501613234392e-05,"BRIA"
"172","v_csf_AnteriorlimbofinternalcapsuleL",0.0394148099058967,0.0322595242932898,0.221879907283141,1,"DKI"
"173","v_csf_.PosteriorlimbofinternalcapsuleR",-0.1382173354803,0.0281399649344867,9.51920391024216e-07,0.00174772583792046,"DKI"
"174","v_csf_PosteriorlimbofinternalcapsuleL",0.145082459723197,0.0304615928671202,2.00185081021464e-06,0.00367539808755409,"DKI"
"175","v_csf_RetrolenticularpartofinternalcapsuleR",-0.102593032765309,0.0303861814342645,0.000744212542432928,1,"DTI"
"176","v_csf_RetrolenticularpartofinternalcapsuleL",0.304929864671157,0.0315347067505877,8.539917863215e-22,1.56792891968627e-18,"DTI"
"177","v_csf_AnteriorcoronaradiataR",0.18454558064836,0.0313076072309926,4.18337288406395e-09,7.6806726151414e-06,"DTI"
"178","v_csf_AnteriorcoronaradiataL",0.171953987781653,0.031082496081009,3.44076143201654e-08,6.31723798918236e-05,"DTI"
"179","v_csf_SuperiorcoronaradiataR",-0.082285606364923,0.0302991863157136,0.00665089374958502,1,"SMT"
"180","v_csf_SuperiorcoronaradiataL",0.0285319338691873,0.03124322670865,0.361201863022967,1,"SMT"
"181","v_csf_PosteriorcoronaradiataR",0.182958069264127,0.0320750772866456,1.28625424918547e-08,2.36156280150452e-05,"SMT"
"182","v_csf_PosteriorcoronaradiataL",0.163097421654352,0.0326822917445532,6.37672663422152e-07,0.00117076701004307,"SMT"
"183","v_csf_PosteriorthalamicradiationR",0.200492526272888,0.0320916622234449,4.77374286212414e-10,8.76459189485993e-07,"SMTmc"
"184","v_csf_PosteriorthalamicradiationL",0.289120225295929,0.031750529924255,1.54055642890593e-19,2.82846160347129e-16,"SMTmc"
"185","v_csf_SagittalstratumR",0.179216443131603,0.031082528224689,8.97085279860008e-09,1.64704857382298e-05,"SMTmc"
"186","v_csf_SagittalstratumL",0.351015984317995,0.0315196036930959,3.04439795319973e-28,5.5895146420747e-25,"SMTmc"
"187","v_csf_ExternalcapsuleR",0.0810637893235186,0.0326786618338705,0.0131704990312709,1,"WMTI"
"188","v_csf_ExternalcapsuleL",0.0425182286414291,0.0337600027106035,0.207976591391291,1,"WMTI"
"189","v_csf_CingulumcingulategyrusR",0.153899388632299,0.0316700459761554,1.23880279205859e-06,0.00227444192621957,"WMTI"
"190","v_csf_CingulumcingulategyrusL",0.139242742682625,0.0320849440164074,1.47414372752143e-05,0.0270652788372935,"BRIA"
"191","v_csf_CingulumhippocampusR",0.0286205943288849,0.0317677108906463,0.367697533540618,1,"BRIA"
"192","v_csf_CingulumhippocampusL",0.164810825912197,0.032176482426671,3.21692404757391e-07,0.00059062725513457,"BRIA"
"193","v_csf_Fornix_StriaterminalisR",0.133148888548178,0.0290168424730087,4.64758968577441e-06,0.00853297466308182,"BRIA"
"194","v_csf_Fornix_StriaterminalisL",0.251775841561213,0.0298117562352651,4.6902768176621e-17,8.61134823722762e-14,"BRIA"
"195","v_csf_SuperiorlongitudinalfasciculusR",0.00340291432442818,0.0313082867852272,0.913455373195773,1,"BRIA"
"196","v_csf_SuperiorlongitudinalfasciculusL",0.0780045863616876,0.0332365921315341,0.0189939745737136,1,"BRIA"
"197","v_csf_SuperiorfrontooccipitalfasciculusR",0.0719484717663,0.030778831196543,0.0194750082952713,1,"BRIA"
"198","v_csf_SuperiorfrontooccipitalfasciculusL",0.122250418926718,0.031772582139545,0.00012178238274692,0.223592454723345,"BRIA"
"199","v_csf_UncinatefasciculusR",0.0735664629860722,0.0321817111572577,0.0223267824070888,1,"DKI"
"200","v_csf_UncinatefasciculusL",-0.0711852176067474,0.0320208684911703,0.0262856164162797,1,"DKI"
"201","v_csf_TapetumR",0.058968671991844,0.0329085619308228,0.0732526993510777,1,"DKI"
"202","v_csf_TapetumL",-0.0593809855945833,0.0337745995979614,0.0788251630639795,1,"DTI"
"203","v_csf_CINGL",0.2092081405697,0.0327542240407781,1.95724175565065e-10,3.59349586337459e-07,"DTI"
"204","v_csf_CINGR",0.199357875734954,0.032240683275344,7.1411784219147e-10,1.31112035826354e-06,"DTI"
"205","micro_Rd_ATRL",0.15285069568489,0.0305348877796469,5.89262065368302e-07,0.0010818851520162,"DTI"
"206","micro_Rd_ATRR",0.144038544103395,0.0300327222638098,1.69889632079751e-06,0.00311917364498422,"SMT"
"207","micro_Rd_CSTL",0.109595062577531,0.0327444898757173,0.000827265742787368,1,"SMT"
"208","micro_Rd_CSTR",-0.117643841375677,0.0325596228408876,0.000307532405661933,0.564629496795308,"SMT"
"209","micro_Rd_CGL",0.032095447842553,0.0327638506752052,0.327364573367925,1,"SMT"
"210","micro_Rd_CGR",0.0269694249892077,0.0328053696219435,0.411084411309571,1,"SMTmc"
"211","micro_Rd_FMAJ",0.226625945371558,0.0332603288931161,1.14962346119718e-11,2.11070867475803e-08,"SMTmc"
"212","micro_Rd_FMIN",0.180834406871726,0.031730348920371,1.32377628935714e-08,2.43045326725971e-05,"SMTmc"
"213","micro_Rd_IFOFL",0.190897850087673,0.0321539366955908,3.2437978977531e-09,5.9556129402747e-06,"SMTmc"
"214","micro_Rd_IFOFR",0.130921744940582,0.0324553677464428,5.62563813731221e-05,0.103286716201052,"WMTI"
"215","micro_Rd_ILFL",0.133590769835544,0.0331884569119059,5.83662521921376e-05,0.107160439024765,"WMTI"
"216","micro_Rd_ILFR",0.0323513631469753,0.0334351232658104,0.333330773350699,1,"WMTI"
"217","micro_Rd_SLFL",0.0764907847791079,0.033458692115636,0.0223179629589148,1,"BRIA"
"218","micro_Rd_SLFR",-0.00842332691156621,0.0327540991103278,0.797066595583747,1,"BRIA"
"219","micro_Rd_UFL",-0.0202119742259841,0.0322242368391551,0.530557975134214,1,"BRIA"
"220","micro_Rd_UFR",0.102418605662563,0.0331621692329948,0.00203107502253136,1,"BRIA"
"221","micro_Rd_SLFTL",0.00330737913047702,0.0332766602937486,0.920835132412655,1,"BRIA"
"222","micro_Rd_SLTFR",-0.0709398314268263,0.0339786259589486,0.0369037897263404,1,"BRIA"
"223","micro_Rd_Middlecerebellarpeduncle",-0.123223406687246,0.0321681576035307,0.000130504614282889,0.239606471823384,"BRIA"
"224","micro_Rd_Pontine",-0.305778517444625,0.0345844918450244,1.59475229272193e-18,2.92796520943747e-15,"BRIA"
"225","micro_Rd_GenuCC",0.14152460198088,0.0320752813132947,1.05978009812301e-05,0.0194575626015384,"BRIA"
"226","micro_Rd_BodyCC",0.120372812662024,0.0329697130292447,0.000265760481903908,0.487936244775575,"DKI"
"227","micro_Rd_SpleniumCC",0.304516689759001,0.0333507540750207,1.23276382161353e-19,2.26335437648245e-16,"DKI"
"228","micro_Rd_Fornix",0.487224522107492,0.0287882194058547,2.18563229954829e-61,4.01282090197066e-58,"DKI"
"229","micro_Rd_CorticospinaltractR",-0.221600819443405,0.0349072674304177,2.51365272018274e-10,4.61506639425552e-07,"DTI"
"230","micro_Rd_CorticospinaltractL",-0.140714501769639,0.0347409853289097,5.24553075310432e-05,0.0963079446269954,"DTI"
"231","micro_Rd_MediallemniscusR",-0.270627327932451,0.0336385486971409,1.2371928198048e-15,2.27148601716162e-12,"DTI"
"232","micro_Rd_MediallemniscusL",-0.152090164044294,0.0333764636997673,5.40546459663572e-06,0.00992443299942318,"DTI"
"233","micro_Rd_InferiorcerebellarpeduncleR",-0.0337570072416203,0.0318236638958161,0.288889917032243,1,"SMT"
"234","micro_Rd_InferiorcerebellarpeduncleL",0.111796736899411,0.0314124866616445,0.00037817871362762,0.694336118220311,"SMT"
"235","micro_Rd_SuperiorcerebellarpeduncleR",-0.099908006042482,0.0349073607037676,0.00423833358790607,1,"SMT"
