"","Outcome","Std.Beta","Std.Err","p","p.adj","Model"
"63","v_intra_UncinatefasciculusR",1.28607305642946e-05,0.00931950687489558,0.998899038664446,1,"DKI"
"64","v_intra_UncinatefasciculusL",1.52986062789154e-05,0.0104499368727053,0.998832014256059,1,"DKI"
"65","v_intra_TapetumR",5.66906263643487e-06,0.00458365295310071,0.999013268808675,1,"DTI"
"66","v_intra_TapetumL",2.17030875348768e-06,0.00497973425578349,0.999652291909412,1,"DTI"
"67","v_intra_CINGL",1.8469429288418e-05,0.00894314748320059,0.998352360217603,1,"DTI"
"68","v_intra_CINGR",1.2574118812373e-05,0.00663956403522327,0.998489094753386,1,"DTI"
"69","v_extra_ATRL",-1.40493349412868e-05,0.00673299012220995,0.998335257855656,1,"SMT"
"70","v_extra_ATRR",-9.92955475241288e-06,0.00812639722031159,0.999025165113396,1,"SMT"
"71","v_extra_CSTL",-1.85164891791906e-05,0.00789183939700534,0.998128113512252,1,"SMT"
"72","v_extra_CSTR",-1.34551903316399e-05,0.00780240992832658,0.998624184022301,1,"SMT"
"73","v_extra_CGL",-7.21743672483455e-06,0.00594775000679292,0.999031878928753,1,"SMTmc"
"74","v_extra_CGR",-1.90547196466687e-06,0.00735761005360915,0.999793383395041,1,"SMTmc"
"75","v_extra_FMAJ",-8.4318004693213e-06,0.00699681449619335,0.999038566259006,1,"SMTmc"
"76","v_extra_FMIN",-1.0081982242475e-05,0.00796160877148451,0.998989713786349,1,"SMTmc"
"77","v_extra_IFOFL",-1.44288817756562e-05,0.00584870392227198,0.998031786979829,1,"WMTI"
"78","v_extra_IFOFR",-9.81533196406427e-06,0.00612855141375955,0.998722248731443,1,"WMTI"
"79","v_extra_ILFL",-1.3893811160504e-05,0.00627080352100404,0.99823234587367,1,"BRIA"
"80","v_extra_ILFR",-1.58352180321722e-05,0.0063233301891589,0.998002084047445,1,"BRIA"
"81","v_extra_SLFL",-1.40426296028351e-05,0.00487587458066615,0.997702292165777,1,"BRIA"
"82","v_extra_SLFR",-1.07828273730599e-05,0.0051059453897348,0.99831517185122,1,"BRIA"
"83","v_extra_UFL",-1.82737601927746e-05,0.00824060379197922,0.998230836276416,1,"BRIA"
"84","v_extra_UFR",-1.67669040877541e-05,0.00844426927455971,0.99841587299566,1,"BRIA"
"85","v_extra_SLFTL",-6.10356064165607e-06,0.00795819863071675,0.999388117660652,1,"BRIA"
"86","v_extra_SLTFR",-5.45586801876245e-06,0.00759098721233658,0.999426590275624,1,"BRIA"
"87","v_extra_Middlecerebellarpeduncle",-8.55352975387417e-06,0.0111350220234204,0.999387150622555,1,"BRIA"
"88","v_extra_Pontine",-1.014577931895e-05,0.0125286716428062,0.9993539296054,1,"DKI"
"89","v_extra_GenuCC",-1.69466632488377e-05,0.00733392333455044,0.998156483908843,1,"DKI"
"90","v_extra_BodyCC",-1.39636029588674e-05,0.00640180546886499,0.998259820142277,1,"DKI"
"91","v_extra_SpleniumCC",-1.09717751596091e-05,0.00748665263272713,0.998830800666022,1,"DTI"
"92","v_extra_Fornix",7.35372370595875e-06,0.00463179379384887,0.998733347760937,1,"DTI"
"93","v_extra_CorticospinaltractR",-1.14152280247821e-05,0.0110619957295332,0.999176714378048,1,"DTI"
"94","v_extra_CorticospinaltractL",-8.74687423177348e-06,0.0106588078048192,0.999345297945673,1,"DTI"
"95","v_extra_MediallemniscusR",-1.76681661934763e-05,0.0124706216097405,0.998869676570144,1,"SMT"
"96","v_extra_MediallemniscusL",-1.35083856175894e-05,0.0126033108231872,0.999144897414075,1,"SMT"
"97","v_extra_InferiorcerebellarpeduncleR",-1.36102931792937e-05,0.0135599391360807,0.999199227463544,1,"SMT"
"98","v_extra_InferiorcerebellarpeduncleL",-1.62987455691424e-05,0.0132657046153515,0.999019780695391,1,"SMT"
"99","v_extra_SuperiorcerebellarpeduncleR",-1.40860719572398e-06,0.0105147760220501,0.999893121740272,1,"SMTmc"
"100","v_extra_SuperiorcerebellarpeduncleL",-6.0295954136307e-07,0.0117202171096827,0.999958955778933,1,"SMTmc"
"101","v_extra_CerebralpeduncleR",-1.16100360715565e-05,0.0119640510528817,0.999225797193059,1,"SMTmc"
"102","v_extra_CerebralpeduncleL",-2.53703127605197e-05,0.0115122295878196,0.998241811123479,1,"SMTmc"
"103","v_extra_AnteriorlimbofinternalcapsuleR",-5.89971137178816e-06,0.0102550123028666,0.999541019715205,1,"WMTI"
"104","v_extra_AnteriorlimbofinternalcapsuleL",-5.95729798056775e-06,0.0101341847797957,0.999531013886554,1,"WMTI"
"105","v_extra_.PosteriorlimbofinternalcapsuleR",-1.49804627718524e-05,0.0101518230317627,0.998822717972136,1,"BRIA"
"106","v_extra_PosteriorlimbofinternalcapsuleL",-2.48241719526145e-05,0.00903748707343506,0.997808577891171,1,"BRIA"
"107","v_extra_RetrolenticularpartofinternalcapsuleR",-4.13866641768254e-06,0.00891582828419571,0.999629662079781,1,"BRIA"
"108","v_extra_RetrolenticularpartofinternalcapsuleL",-1.07203849118696e-05,0.00889475707425159,0.99903844157667,1,"BRIA"
"109","v_extra_AnteriorcoronaradiataR",-1.11447357739319e-05,0.00658643516889027,0.998650047376452,1,"BRIA"
"110","v_extra_AnteriorcoronaradiataL",-9.61475417447634e-06,0.00656840939796653,0.998832176231401,1,"BRIA"
"111","v_extra_SuperiorcoronaradiataR",-1.35607210338504e-05,0.00635633881495505,0.998297940147221,1,"BRIA"
"112","v_extra_SuperiorcoronaradiataL",-1.79682054748615e-05,0.00569226695868889,0.997481637686881,1,"BRIA"
"113","v_extra_PosteriorcoronaradiataR",-1.17421816222211e-05,0.00576036908680163,0.998373711265605,1,"BRIA"
"114","v_extra_PosteriorcoronaradiataL",-9.58879839725797e-06,0.00546904749154244,0.998601212403674,1,"DKI"
"115","v_extra_PosteriorthalamicradiationR",-1.15219702844792e-05,0.00661168950801602,0.998609683866686,1,"DKI"
"116","v_extra_PosteriorthalamicradiationL",-8.96049189694966e-06,0.00684173289847308,0.998955123168917,1,"DKI"
"117","v_extra_SagittalstratumR",-1.29034650123172e-05,0.00712448701159324,0.99855505267703,1,"DTI"
"118","v_extra_SagittalstratumL",-1.48054601043586e-05,0.00869820265523374,0.998642025359765,1,"DTI"
"119","v_extra_ExternalcapsuleR",-8.95655018042132e-06,0.00883308230920361,0.999191038434046,1,"DTI"
"120","v_extra_ExternalcapsuleL",-1.48732241675925e-05,0.00922704728241474,0.998713997926574,1,"DTI"
"121","v_extra_CingulumcingulategyrusR",1.34509200178106e-07,0.00833926964270012,0.999987131633379,1,"SMT"
"122","v_extra_CingulumcingulategyrusL",-1.4996541562936e-06,0.0078068756691407,0.999846745461417,1,"SMT"
"123","v_extra_CingulumhippocampusR",-1.19614524997701e-05,0.0125121612142852,0.999237304784943,1,"SMT"
"124","v_extra_CingulumhippocampusL",-1.8529674866999e-05,0.0135701390947439,0.998910611318062,1,"SMT"
"125","v_extra_Fornix_StriaterminalisR",2.12366847751006e-06,0.0123313600026901,0.999862603634751,1,"SMTmc"
"126","v_extra_Fornix_StriaterminalisL",-3.91584946199243e-06,0.0120061566591033,0.999739791501473,1,"SMTmc"
"127","v_extra_SuperiorlongitudinalfasciculusR",-1.08361485747165e-05,0.0054584094360139,0.998416171956984,1,"SMTmc"
"128","v_extra_SuperiorlongitudinalfasciculusL",-1.26122491551246e-05,0.00554358051094508,0.998184896871751,1,"SMTmc"
"129","v_extra_SuperiorfrontooccipitalfasciculusR",-1.26014648278442e-05,0.0127491461150527,0.99921143163809,1,"WMTI"
"130","v_extra_SuperiorfrontooccipitalfasciculusL",-1.25627123236607e-05,0.0132081633231953,0.999241177111194,1,"WMTI"
"131","v_extra_UncinatefasciculusR",-1.35067779887059e-05,0.0103347838789034,0.998957323127123,1,"BRIA"
"132","v_extra_UncinatefasciculusL",-1.59002129378275e-05,0.0111460715487313,0.998861899897535,1,"BRIA"
"133","v_extra_TapetumR",-6.25065103029572e-06,0.00931346977830428,0.999464557048244,1,"BRIA"
"134","v_extra_TapetumL",-6.12608365786083e-06,0.00989725445275909,0.999506181151478,1,"BRIA"
"135","v_extra_CINGL",-2.14263572061269e-05,0.0115715598350861,0.998522744275785,1,"BRIA"
"136","v_extra_CINGR",-1.28353545786067e-05,0.00936186636201921,0.998906182670216,1,"BRIA"
"137","v_csf_ATRL",-3.78060365136759e-06,0.00860373439119524,0.999649430918634,1,"BRIA"
"138","v_csf_ATRR",2.04741779384575e-07,0.00896933643759235,0.999981788502398,1,"BRIA"
"139","v_csf_CSTL",4.20825729215663e-06,0.0119692460122245,0.999719498637189,1,"BRIA"
"140","v_csf_CSTR",-2.34642334054107e-06,0.0115778430226021,0.999838311841921,1,"DKI"
"141","v_csf_CGL",-1.35937680074438e-05,0.00950517004337089,0.998859016633212,1,"DKI"
"142","v_csf_CGR",-1.79656669878927e-05,0.0102247775077127,0.998598191290138,1,"DKI"
"143","v_csf_FMAJ",-8.49619050024111e-06,0.00933467965341233,0.999273853498028,1,"DTI"
"144","v_csf_FMIN",6.58199388784085e-06,0.00786656862901781,0.999332468772577,1,"DTI"
"145","v_csf_IFOFL",2.29716403715613e-06,0.00772716112555649,0.999762823590707,1,"DTI"
"146","v_csf_IFOFR",-5.09733584046532e-06,0.00765422440515847,0.999468697905187,1,"DTI"
"147","v_csf_ILFL",1.54810947578382e-06,0.00923822966482534,0.999866305869948,1,"SMT"
"148","v_csf_ILFR",2.25091137542939e-06,0.00983591108361954,0.999817424168124,1,"SMT"
"149","v_csf_SLFL",-5.51146431773021e-06,0.00694051421195593,0.999366458957444,1,"SMT"
"150","v_csf_SLFR",-1.06794566863694e-05,0.00704156009361167,0.998790016077888,1,"SMT"
"151","v_csf_UFL",5.22276999974294e-06,0.00917340057338836,0.999545776086602,1,"SMTmc"
"152","v_csf_UFR",9.49569738236245e-06,0.0111735524699536,0.999321991656913,1,"SMTmc"
"153","v_csf_SLFTL",-8.17545690956928e-06,0.00999353109129458,0.999347331757347,1,"SMTmc"
"154","v_csf_SLTFR",-1.22862014405014e-05,0.0107278233254037,0.999086296241797,1,"SMTmc"
"155","v_csf_Middlecerebellarpeduncle",-6.6283343382569e-08,0.014822521125084,0.999996432353441,1,"WMTI"
"156","v_csf_Pontine",4.80707869692993e-06,0.00925601546798609,0.999585660209203,1,"WMTI"
"157","v_csf_GenuCC",7.10440151153886e-06,0.00639827244087229,0.999114141874271,1,"BRIA"
"158","v_csf_BodyCC",-5.18056801089344e-06,0.00555725655613512,0.999256268173078,1,"BRIA"
"159","v_csf_SpleniumCC",-1.02359768836254e-05,0.00952003678352799,0.999142192017209,1,"BRIA"
"160","v_csf_Fornix",-7.29816043651578e-06,0.00368993588107122,0.998422048014127,1,"BRIA"
"161","v_csf_CorticospinaltractR",2.4352771483929e-06,0.00961426054032616,0.99979791596516,1,"BRIA"
"162","v_csf_CorticospinaltractL",1.47616030896627e-07,0.0105241652299508,0.999988809606251,1,"BRIA"
"163","v_csf_MediallemniscusR",9.29335385051026e-06,0.0109610585468379,0.999323575348039,1,"BRIA"
"164","v_csf_MediallemniscusL",6.07138582402257e-06,0.0110897468224383,0.999563217044754,1,"BRIA"
"165","v_csf_InferiorcerebellarpeduncleR",-1.21019092410845e-06,0.0131902224418732,0.99992680165308,1,"BRIA"
"166","v_csf_InferiorcerebellarpeduncleL",1.13288009691525e-06,0.0126975090906761,0.999928818863935,1,"DKI"
"167","v_csf_SuperiorcerebellarpeduncleR",-9.75060102071678e-07,0.00965080483078942,0.999919394002795,1,"DKI"
"168","v_csf_SuperiorcerebellarpeduncleL",-4.79054718378866e-06,0.0109515141381361,0.999651012045383,1,"DKI"
"169","v_csf_CerebralpeduncleR",2.47958145624093e-07,0.0140558235262948,0.999985925869087,1,"DTI"
"170","v_csf_CerebralpeduncleL",1.96127496586792e-05,0.0139174229409756,0.998875708282456,1,"DTI"
"171","v_csf_AnteriorlimbofinternalcapsuleR",-5.3197648794406e-06,0.00879637470321184,0.999517510145577,1,"DTI"
"172","v_csf_AnteriorlimbofinternalcapsuleL",-5.50805519201105e-06,0.00878116482359478,0.999499567401464,1,"DTI"
"173","v_csf_.PosteriorlimbofinternalcapsuleR",-6.41241826702251e-08,0.0140366396444773,0.999996355330141,1,"SMT"
"174","v_csf_PosteriorlimbofinternalcapsuleL",1.31678633581698e-05,0.0142926542816374,0.99926497544237,1,"SMT"
"175","v_csf_RetrolenticularpartofinternalcapsuleR",-1.23302203508773e-05,0.0102201637722978,0.999037474199956,1,"SMT"
"176","v_csf_RetrolenticularpartofinternalcapsuleL",8.44047901855504e-07,0.0118394220322088,0.999943123078575,1,"SMT"
"177","v_csf_AnteriorcoronaradiataR",-3.00116948642614e-06,0.0086662482528293,0.999723713998489,1,"SMTmc"
"178","v_csf_AnteriorcoronaradiataL",-1.67555932998832e-06,0.0080720614473388,0.999834394464176,1,"SMTmc"
"179","v_csf_SuperiorcoronaradiataR",-3.8862817072544e-06,0.0102344730411876,0.999697051867092,1,"SMTmc"
"180","v_csf_SuperiorcoronaradiataL",2.36271801420385e-06,0.00927719663815412,0.999796813604203,1,"SMTmc"
"181","v_csf_PosteriorcoronaradiataR",-1.21518464709749e-06,0.00585151988907539,0.999834318855571,1,"WMTI"
"182","v_csf_PosteriorcoronaradiataL",-5.3972339002419e-06,0.00606687376027695,0.999290249493545,1,"WMTI"
"183","v_csf_PosteriorthalamicradiationR",-4.43362040726376e-06,0.00878766540512881,0.999597482768504,1,"BRIA"
"184","v_csf_PosteriorthalamicradiationL",-3.27616673717127e-06,0.00737722870173343,0.999645699184916,1,"BRIA"
"185","v_csf_SagittalstratumR",3.36650092121003e-06,0.0099351401749741,0.999729663791418,1,"BRIA"
"186","v_csf_SagittalstratumL",7.38211907292557e-06,0.00957049502523833,0.99938461621469,1,"BRIA"
"187","v_csf_ExternalcapsuleR",2.91856893938147e-06,0.00706876518626069,0.999670598267641,1,"BRIA"
"188","v_csf_ExternalcapsuleL",2.97213778956962e-06,0.00723247904197298,0.999672145465905,1,"BRIA"
"189","v_csf_CingulumcingulategyrusR",-2.1919058982848e-05,0.0119701898705578,0.99853910122935,1,"BRIA"
"190","v_csf_CingulumcingulategyrusL",-1.73024867971618e-05,0.0121188428211155,0.998860939667639,1,"BRIA"
"191","v_csf_CingulumhippocampusR",1.1727346236494e-06,0.0132420020215026,0.999929344562675,1,"BRIA"
"192","v_csf_CingulumhippocampusL",9.49668937253292e-06,0.0131083725796339,0.999422006564363,1,"DKI"
"193","v_csf_Fornix_StriaterminalisR",-9.88761847219732e-06,0.0102017498944958,0.999226756173809,1,"DKI"
"194","v_csf_Fornix_StriaterminalisL",-1.2868554922103e-05,0.0124228406842392,0.999173565792239,1,"DKI"
"195","v_csf_SuperiorlongitudinalfasciculusR",-1.25719532568698e-05,0.00812869911184787,0.998766096946231,1,"DTI"
"196","v_csf_SuperiorlongitudinalfasciculusL",-9.21207310173481e-06,0.00837668981209007,0.999122626931876,1,"DTI"
"197","v_csf_SuperiorfrontooccipitalfasciculusR",-3.58609855007751e-06,0.0120327188022193,0.999762229511997,1,"DTI"
"198","v_csf_SuperiorfrontooccipitalfasciculusL",-3.86059032250145e-06,0.0110020658919572,0.999720050970107,1,"DTI"
"199","v_csf_UncinatefasciculusR",9.1875778627634e-06,0.0135232471167731,0.999457974752755,1,"SMT"
"200","v_csf_UncinatefasciculusL",6.08465553079882e-06,0.0135026764576229,0.999640486157651,1,"SMT"
"201","v_csf_TapetumR",-1.94851123862107e-06,0.00592872440269859,0.99973779489183,1,"SMT"
"202","v_csf_TapetumL",6.55560815966029e-07,0.00615093273057845,0.999914970133567,1,"SMT"
"203","v_csf_CINGL",4.11359493140823e-06,0.00872437862375501,0.999623827987908,1,"SMTmc"
"204","v_csf_CINGR",-3.02684111894134e-06,0.00903426043619893,0.999732701508389,1,"SMTmc"
"205","micro_Rd_ATRL",-8.48844144379902e-06,0.00640295020613559,0.998942337477992,1,"SMTmc"
"206","micro_Rd_ATRR",-3.98165181874504e-06,0.00695453833162468,0.99954323331734,1,"SMTmc"
"207","micro_Rd_CSTL",-7.18524640780784e-06,0.008157841660481,0.999297306707476,1,"WMTI"
"208","micro_Rd_CSTR",-9.70212362838597e-06,0.00799376829703295,0.999031689506368,1,"WMTI"
"209","micro_Rd_CGL",-1.32320012585842e-05,0.00595192220928458,0.998226352114456,1,"BRIA"
"210","micro_Rd_CGR",-1.59999054936389e-05,0.00670551212106235,0.998096361172423,1,"BRIA"
"211","micro_Rd_FMAJ",-1.09226454365877e-05,0.00644085132122542,0.998647043640587,1,"BRIA"
"212","micro_Rd_FMIN",2.6703675140178e-06,0.00434230001615678,0.999509373868132,1,"BRIA"
"213","micro_Rd_IFOFL",-4.41635223869951e-06,0.0053844243186685,0.999345629433723,1,"BRIA"
"214","micro_Rd_IFOFR",-7.606331850801e-06,0.00552548495718801,0.998901742470421,1,"BRIA"
"215","micro_Rd_ILFL",-6.11062321480939e-06,0.00623260858021563,0.99921780524227,1,"BRIA"
"216","micro_Rd_ILFR",-6.00004627620546e-06,0.00739602560192165,0.999352774530402,1,"BRIA"
"217","micro_Rd_SLFL",-1.04385834222917e-05,0.00444642323593405,0.998127034805752,1,"BRIA"
"218","micro_Rd_SLFR",-1.32717683896078e-05,0.00485757437366822,0.997820241934943,1,"DKI"
"219","micro_Rd_UFL",-4.77116058739296e-06,0.00568132588848411,0.999330001684758,1,"DKI"
"220","micro_Rd_UFR",1.88337857417298e-07,0.00730134444766709,0.99997942052812,1,"DKI"
"221","micro_Rd_SLFTL",-1.17301776635913e-05,0.00593913430016738,0.998424274498348,1,"DTI"
"222","micro_Rd_SLTFR",-1.39281478158537e-05,0.00754311591719662,0.998526867490171,1,"DTI"
"223","micro_Rd_Middlecerebellarpeduncle",-5.67110564977009e-06,0.0126298190038661,0.999641763299605,1,"DTI"
"224","micro_Rd_Pontine",2.45509187263271e-06,0.00873615419961152,0.999775794142939,1,"DTI"
"225","micro_Rd_GenuCC",2.42853024743369e-06,0.0044372675281887,0.999563356171683,1,"SMT"
"226","micro_Rd_BodyCC",-7.66117850705808e-06,0.00457117440388711,0.998662890165389,1,"SMT"
"227","micro_Rd_SpleniumCC",-1.19142160788577e-05,0.0062691612927458,0.998483804338939,1,"SMT"
"228","micro_Rd_Fornix",-7.91909090209751e-06,0.00361006307877034,0.998249912870856,1,"SMT"
"229","micro_Rd_CorticospinaltractR",-2.02731861905114e-06,0.0084898980861213,0.999809489450312,1,"SMTmc"
"230","micro_Rd_CorticospinaltractL",-1.9263211779498e-06,0.00904117309005946,0.999830017812503,1,"SMTmc"
"231","micro_Rd_MediallemniscusR",4.66545486852478e-06,0.0101847703375293,0.999634537988971,1,"SMTmc"
"232","micro_Rd_MediallemniscusL",2.57118440832121e-06,0.0103247564905986,0.999801320569161,1,"SMTmc"
"233","micro_Rd_InferiorcerebellarpeduncleR",-7.75169480951888e-06,0.0122597905677094,0.999495555858584,1,"WMTI"
"234","micro_Rd_InferiorcerebellarpeduncleL",-5.34931961162937e-06,0.0117875833156464,0.999637946079042,1,"WMTI"
"235","micro_Rd_SuperiorcerebellarpeduncleR",-1.15481272629018e-06,0.00869956575282049,0.999894095726374,1,"BRIA"
"236","micro_Rd_SuperiorcerebellarpeduncleL",-4.93103942154148e-06,0.00965160521890551,0.999592396036328,1,"BRIA"
"237","micro_Rd_CerebralpeduncleR",-6.29913485636189e-06,0.012888130436998,0.999610066577886,1,"BRIA"
"238","micro_Rd_CerebralpeduncleL",1.01609771013185e-05,0.0130460839012401,0.999378623601227,1,"BRIA"
"239","micro_Rd_AnteriorlimbofinternalcapsuleR",-9.00517249777357e-06,0.00698651070844368,0.998971673490974,1,"BRIA"
"240","micro_Rd_AnteriorlimbofinternalcapsuleL",-8.48577297814752e-06,0.00722181972764678,0.999062558719996,1,"BRIA"
"241","micro_Rd_.PosteriorlimbofinternalcapsuleR",-9.54186476214448e-06,0.0115244812496223,0.999339441451338,1,"BRIA"
"242","micro_Rd_PosteriorlimbofinternalcapsuleL",-8.63557942618855e-07,0.0125835590800025,0.999945249579704,1,"BRIA"
"243","micro_Rd_RetrolenticularpartofinternalcapsuleR",-1.21507155031599e-05,0.00750551693698988,0.998708422258982,1,"BRIA"
"244","micro_Rd_RetrolenticularpartofinternalcapsuleL",-5.38351910423081e-06,0.00810321891772748,0.999469960646122,1,"DKI"
"245","micro_Rd_AnteriorcoronaradiataR",-5.85885755595898e-06,0.00471447416307135,0.999008531179785,1,"DKI"
"246","micro_Rd_AnteriorcoronaradiataL",-4.17006684338629e-06,0.00465951883715405,0.999285994786418,1,"DKI"
"247","micro_Rd_SuperiorcoronaradiataR",-9.70712959889537e-06,0.00633759402009196,0.998778015369266,1,"DTI"
"248","micro_Rd_SuperiorcoronaradiataL",-5.30873464520163e-06,0.00582050871661891,0.999272338336023,1,"DTI"
"249","micro_Rd_PosteriorcoronaradiataR",-4.24213314402558e-06,0.00444320695137823,0.999238294335156,1,"DTI"
"250","micro_Rd_PosteriorcoronaradiataL",-7.49266525314634e-06,0.00448426089359953,0.998666955281107,1,"DTI"
"251","micro_Rd_PosteriorthalamicradiationR",-9.20665014249108e-06,0.00678098376638578,0.998916800907666,1,"SMT"
"252","micro_Rd_PosteriorthalamicradiationL",-7.17436888074624e-06,0.00568428160335281,0.998993051322849,1,"SMT"
"253","micro_Rd_SagittalstratumR",-3.57077133026924e-06,0.00741088346023077,0.999615592806236,1,"SMT"
"254","micro_Rd_SagittalstratumL",-2.06055034391416e-06,0.00675274815771894,0.999756554335346,1,"SMT"
"255","micro_Rd_ExternalcapsuleR",-2.49920174569945e-06,0.0060880017773125,0.999672488981869,1,"SMTmc"
"256","micro_Rd_ExternalcapsuleL",-5.49350619314843e-06,0.00589710525635579,0.999256792431524,1,"SMTmc"
"257","micro_Rd_CingulumcingulategyrusR",-1.93506588608364e-05,0.00776345140748788,0.998011434198504,1,"SMTmc"
"258","micro_Rd_CingulumcingulategyrusL",-1.51002455245896e-05,0.00751946403118874,0.998397875323778,1,"SMTmc"
"259","micro_Rd_CingulumhippocampusR",-9.43112325636226e-06,0.00878858184023834,0.999143861551598,1,"WMTI"
"260","micro_Rd_CingulumhippocampusL",-3.80153528135931e-06,0.00842355538097036,0.999639949800305,1,"WMTI"
"261","micro_Rd_Fornix_StriaterminalisR",-1.09058011506347e-05,0.00848694502810175,0.998974807171904,1,"BRIA"
"262","micro_Rd_Fornix_StriaterminalisL",-1.62148856366727e-05,0.00966498390474953,0.998661519526145,1,"BRIA"
"263","micro_Rd_SuperiorlongitudinalfasciculusR",-1.59051443218226e-05,0.00553571838375121,0.997707747101752,1,"BRIA"
"264","micro_Rd_SuperiorlongitudinalfasciculusL",-1.26279067139457e-05,0.00513875798246788,0.998039476436762,1,"BRIA"
"265","micro_Rd_SuperiorfrontooccipitalfasciculusR",-9.83725913632648e-06,0.00866765376599093,0.999094534396139,1,"BRIA"
"266","micro_Rd_SuperiorfrontooccipitalfasciculusL",-9.36712295318216e-06,0.00864504365340488,0.999135552863463,1,"BRIA"
"267","micro_Rd_UncinatefasciculusR",-2.32284289549793e-06,0.00857016086250469,0.99978376284267,1,"BRIA"
"268","micro_Rd_UncinatefasciculusL",-9.70917711977367e-06,0.00858286032032406,0.999097494680857,1,"BRIA"
"269","micro_Rd_TapetumR",-3.15074321860679e-06,0.00497634173344429,0.999494871021486,1,"BRIA"
"270","micro_Rd_TapetumL",-2.42622659247086e-07,0.0052765217592455,0.999963315458884,1,"DKI"
"271","micro_Rd_CINGL",-3.90831723789703e-06,0.00658075817467541,0.999526180102673,1,"DKI"
"272","micro_Rd_CINGR",-8.36519084187047e-06,0.00685284403717953,0.999026122410588,1,"DKI"
"273","micro_FA_ATRL",1.34813801426106e-05,0.00519724525196013,0.997930525570131,1,"DTI"
"274","micro_FA_ATRR",8.08582096190421e-06,0.00611728378465314,0.99894545599821,1,"DTI"
"275","micro_FA_CSTL",1.21769067726816e-05,0.006173970074278,0.99842648225872,1,"DTI"
"276","micro_FA_CSTR",1.24234542600911e-05,0.00585202770680132,0.998306305369783,1,"DTI"
"277","micro_FA_CGL",1.24563865664109e-05,0.00391981321742705,0.997464723255789,1,"SMT"
"278","micro_FA_CGR",1.20880213840829e-05,0.00479489485436682,0.99798870826323,1,"SMT"
"279","micro_FA_FMAJ",1.09204620378655e-05,0.00455031017560897,0.998085308038648,1,"SMT"
"280","micro_FA_FMIN",3.20981184253766e-06,0.00418978806048442,0.999388795211069,1,"SMT"
"281","micro_FA_IFOFL",1.00138194204771e-05,0.00424130131131408,0.998116352925723,1,"SMTmc"
"282","micro_FA_IFOFR",9.80140240619593e-06,0.00451124270049928,0.998266631396588,1,"SMTmc"
"283","micro_FA_ILFL",1.11565291155034e-05,0.00438003912789289,0.997967877185393,1,"SMTmc"
"284","micro_FA_ILFR",1.30576340888778e-05,0.00543830763273047,0.998084422983597,1,"SMTmc"
"285","micro_FA_SLFL",1.0900571838964e-05,0.00315201230744338,0.99724094842858,1,"WMTI"
"286","micro_FA_SLFR",1.32944269477238e-05,0.00354437473766186,0.997007539475629,1,"WMTI"
"287","micro_FA_UFL",1.43165067867305e-05,0.00561406434488898,0.997965495260525,1,"BRIA"
"288","micro_FA_UFR",1.16826322494984e-05,0.00678308801497938,0.998625918828012,1,"BRIA"
"289","micro_FA_SLFTL",1.0194196097691e-05,0.00542335016831654,0.998500368394688,1,"BRIA"
"290","micro_FA_SLTFR",1.36395467217427e-05,0.00577830130807769,0.998116789651751,1,"BRIA"
"291","micro_FA_Middlecerebellarpeduncle",1.1135584113413e-05,0.0101052853331604,0.999120848306947,1,"BRIA"
"292","micro_FA_Pontine",-1.30815489537529e-06,0.00857233355327402,0.99987825262413,1,"BRIA"
"293","micro_FA_GenuCC",1.89954705861662e-06,0.00380824741818938,0.999602053954869,1,"BRIA"
"294","micro_FA_BodyCC",8.83010828357489e-06,0.00401942407408162,0.998247325217444,1,"BRIA"
"295","micro_FA_SpleniumCC",1.11427435145372e-05,0.00455637650926521,0.998048935743562,1,"BRIA"
"296","micro_FA_Fornix",1.62049232834932e-05,0.00410280798472851,0.996848885802131,1,"DKI"
"297","micro_FA_CorticospinaltractR",3.80680070082233e-06,0.00805459844003387,0.999622935425395,1,"DKI"
"298","micro_FA_CorticospinaltractL",4.06650628934923e-06,0.00833929600627304,0.999610962432467,1,"DKI"
"299","micro_FA_MediallemniscusR",2.16523246431157e-06,0.00981479589154869,0.999823995912507,1,"DTI"
"300","micro_FA_MediallemniscusL",2.60346031965374e-06,0.0100850859107771,0.999794045703119,1,"DTI"
"301","micro_FA_InferiorcerebellarpeduncleR",1.25705667060319e-05,0.010733144863321,0.999065612005375,1,"DTI"
"302","micro_FA_InferiorcerebellarpeduncleL",1.11616026031668e-05,0.0104222346558207,0.999145592365557,1,"DTI"
"303","micro_FA_SuperiorcerebellarpeduncleR",1.83029487393985e-06,0.00807318941169391,0.999819126302905,1,"SMT"
"304","micro_FA_SuperiorcerebellarpeduncleL",5.88103811932292e-06,0.0087362369435536,0.99946293228502,1,"SMT"
"305","micro_FA_CerebralpeduncleR",1.24495950021657e-05,0.0113213025334332,0.999122679617706,1,"SMT"
"306","micro_FA_CerebralpeduncleL",4.069319972277e-08,0.0123224646792522,0.999997365345026,1,"SMT"
"307","micro_FA_AnteriorlimbofinternalcapsuleR",1.17395454630705e-05,0.00780218469230934,0.998799577061366,1,"SMTmc"
"308","micro_FA_AnteriorlimbofinternalcapsuleL",1.09491583200421e-05,0.0091134807359566,0.99904149181693,1,"SMTmc"
"309","micro_FA_.PosteriorlimbofinternalcapsuleR",1.43926026307274e-05,0.00921642406246261,0.998754120141681,1,"SMTmc"
